landscape_code,basin_id,class_id,watersystem_code,watersystem_name,unit_basin_code,basin_unit_id,gsi_landform_class,landform_unit_id,landscape_unit_id,available_cell_count,available_area_m2,available_area_km2,basin_cell_count,basin_grid_area_m2,landform_known_cell_count,landform_known_area_m2,landform_coverage_ratio,available_share_known,available_share_basin,resolution_m
178002,178,2,830305,,19,B_830305_19,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_19_LF_CLASS::崖・段丘崖,2713,271300.0,0.2713,289838,28983800.0,272047,27204700.0,0.938617434566896,0.009972541509371543,0.009360401327638199,10.0
178004,178,4,830305,,19,B_830305_19,台地・段丘,LF_CLASS::台地・段丘,B_830305_19_LF_CLASS::台地・段丘,135969,13596900.0,13.5969,289838,28983800.0,272047,27204700.0,0.938617434566896,0.49979966696931044,0.46912068120812317,10.0
178005,178,5,830305,,19,B_830305_19,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_19_LF_CLASS::山麓堆積地形,49,4900.0,0.0049,289838,28983800.0,272047,27204700.0,0.938617434566896,0.00018011593584932016,0.0001690599576315045,10.0
178007,178,7,830305,,19,B_830305_19,自然堤防,LF_CLASS::自然堤防,B_830305_19_LF_CLASS::自然堤防,8326,832600.0,0.8326,289838,28983800.0,272047,27204700.0,0.938617434566896,0.030605005752682442,0.028726391984487887,10.0
178010,178,10,830305,,19,B_830305_19,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_19_LF_CLASS::凹地・浅い谷,13722,1372200.0,1.3722,289838,28983800.0,272047,27204700.0,0.938617434566896,0.05043981370866064,0.0473436885432552,10.0
178011,178,11,830305,,19,B_830305_19,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_19_LF_CLASS::氾濫平野・海岸平野,60341,6034100.0,6.0341,289838,28983800.0,272047,27204700.0,0.938617434566896,0.22180358540987402,0.20818871231515537,10.0
178013,178,13,830305,,19,B_830305_19,旧河道,LF_CLASS::旧河道,B_830305_19_LF_CLASS::旧河道,22970,2297000.0,2.297,289838,28983800.0,272047,27204700.0,0.938617434566896,0.0844339397236507,0.07925116789378894,10.0
178016,178,16,830305,,19,B_830305_19,水部,LF_CLASS::水部,B_830305_19_LF_CLASS::水部,6526,652600.0,0.6526,289838,28983800.0,272047,27204700.0,0.938617434566896,0.02398850198678905,0.02251602619394282,10.0
179001,179,1,830305,,2,B_830305_2,山地斜面等,LF_CLASS::山地斜面等,B_830305_2_LF_CLASS::山地斜面等,4526,452600.0,0.4526,86838,8683800.0,80363,8036300.0,0.9254358690895691,0.05631945049338626,0.052120039613993877,10.0
179002,179,2,830305,,2,B_830305_2,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_2_LF_CLASS::崖・段丘崖,1154,115400.0,0.1154,86838,8683800.0,80363,8036300.0,0.9254358690895691,0.014359842215945148,0.013289113061102283,10.0
179004,179,4,830305,,2,B_830305_2,台地・段丘,LF_CLASS::台地・段丘,B_830305_2_LF_CLASS::台地・段丘,20210,2021000.0,2.021,86838,8683800.0,80363,8036300.0,0.9254358690895691,0.2514838918407725,0.23273221400769248,10.0
179007,179,7,830305,,2,B_830305_2,自然堤防,LF_CLASS::自然堤防,B_830305_2_LF_CLASS::自然堤防,8139,813900.0,0.8139,86838,8683800.0,80363,8036300.0,0.9254358690895691,0.10127795129599443,0.09372624887721966,10.0
179009,179,9,830305,,2,B_830305_2,砂州・砂丘,LF_CLASS::砂州・砂丘,B_830305_2_LF_CLASS::砂州・砂丘,498,49800.0,0.0498,86838,8683800.0,80363,8036300.0,0.9254358690895691,0.006196881649515324,0.005734816554964417,10.0
179010,179,10,830305,,2,B_830305_2,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_2_LF_CLASS::凹地・浅い谷,379,37900.0,0.0379,86838,8683800.0,80363,8036300.0,0.9254358690895691,0.004716100693105036,0.004364448743637578,10.0
179011,179,11,830305,,2,B_830305_2,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_2_LF_CLASS::氾濫平野・海岸平野,38358,3835800.0,3.8358,86838,8683800.0,80363,8036300.0,0.9254358690895691,0.4773092094620659,0.4417190630829821,10.0
179013,179,13,830305,,2,B_830305_2,旧河道,LF_CLASS::旧河道,B_830305_2_LF_CLASS::旧河道,2808,280800.0,0.2808,86838,8683800.0,80363,8036300.0,0.9254358690895691,0.03494145315630327,0.032336074068955986,10.0
179014,179,14,830305,,2,B_830305_2,落堀,LF_CLASS::落堀,B_830305_2_LF_CLASS::落堀,15,1500.0,0.0015,86838,8683800.0,80363,8036300.0,0.9254358690895691,0.00018665306173238928,0.00017273543840254265,10.0
179016,179,16,830305,,2,B_830305_2,水部,LF_CLASS::水部,B_830305_2_LF_CLASS::水部,4276,427600.0,0.4276,86838,8683800.0,80363,8036300.0,0.9254358690895691,0.053208566131179774,0.049241115640618165,10.0
180001,180,1,830305,,20,B_830305_20,山地斜面等,LF_CLASS::山地斜面等,B_830305_20_LF_CLASS::山地斜面等,4420,442000.0,0.442,167683,16768300.0,156860,15686000.0,0.9354555918011963,0.02817799311487951,0.026359261225049647,10.0
180002,180,2,830305,,20,B_830305_20,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_20_LF_CLASS::崖・段丘崖,516,51600.0,0.0516,167683,16768300.0,156860,15686000.0,0.9354555918011963,0.003289557567257427,0.0030772350208429,10.0
180004,180,4,830305,,20,B_830305_20,台地・段丘,LF_CLASS::台地・段丘,B_830305_20_LF_CLASS::台地・段丘,80682,8068200.0,8.0682,167683,16768300.0,156860,15686000.0,0.9354555918011963,0.5143567512431467,0.4811578991310986,10.0
180005,180,5,830305,,20,B_830305_20,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_20_LF_CLASS::山麓堆積地形,1,100.0,0.0001,167683,16768300.0,156860,15686000.0,0.9354555918011963,6.375111564452378e-06,5.96363376132345e-06,10.0
180006,180,6,830305,,20,B_830305_20,扇状地,LF_CLASS::扇状地,B_830305_20_LF_CLASS::扇状地,357,35700.0,0.0357,167683,16768300.0,156860,15686000.0,0.9354555918011963,0.002275914828509499,0.0021290172527924714,10.0
180007,180,7,830305,,20,B_830305_20,自然堤防,LF_CLASS::自然堤防,B_830305_20_LF_CLASS::自然堤防,3462,346200.0,0.3462,167683,16768300.0,156860,15686000.0,0.9354555918011963,0.02207063623613413,0.02064610008170178,10.0
180010,180,10,830305,,20,B_830305_20,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_20_LF_CLASS::凹地・浅い谷,16305,1630500.0,1.6305,167683,16768300.0,156860,15686000.0,0.9354555918011963,0.10394619405839602,0.09723704847837884,10.0
180011,180,11,830305,,20,B_830305_20,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_20_LF_CLASS::氾濫平野・海岸平野,29515,2951500.0,2.9515,167683,16768300.0,156860,15686000.0,0.9354555918011963,0.18816141782481194,0.1760166504654616,10.0
180013,180,13,830305,,20,B_830305_20,旧河道,LF_CLASS::旧河道,B_830305_20_LF_CLASS::旧河道,18412,1841200.0,1.8412,167683,16768300.0,156860,15686000.0,0.9354555918011963,0.11737855412469718,0.10980242481348736,10.0
180016,180,16,830305,,20,B_830305_20,水部,LF_CLASS::水部,B_830305_20_LF_CLASS::水部,3190,319000.0,0.319,167683,16768300.0,156860,15686000.0,0.9354555918011963,0.020336605890603085,0.019023991698621803,10.0
181001,181,1,830305,,21,B_830305_21,山地斜面等,LF_CLASS::山地斜面等,B_830305_21_LF_CLASS::山地斜面等,6200,620000.0,0.62,13228,1322800.0,11418,1141800.0,0.8631690353794981,0.5430022771063233,0.468702751738736,10.0
181002,181,2,830305,,21,B_830305_21,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_21_LF_CLASS::崖・段丘崖,77,7700.0,0.0077,13228,1322800.0,11418,1141800.0,0.8631690353794981,0.00674373795761079,0.005820985787723012,10.0
181004,181,4,830305,,21,B_830305_21,台地・段丘,LF_CLASS::台地・段丘,B_830305_21_LF_CLASS::台地・段丘,1382,138200.0,0.1382,13228,1322800.0,11418,1141800.0,0.8631690353794981,0.1210369591872482,0.1044753553069247,10.0
181011,181,11,830305,,21,B_830305_21,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_21_LF_CLASS::氾濫平野・海岸平野,1948,194800.0,0.1948,13228,1322800.0,11418,1141800.0,0.8631690353794981,0.17060781222630933,0.14726338070758996,10.0
181013,181,13,830305,,21,B_830305_21,旧河道,LF_CLASS::旧河道,B_830305_21_LF_CLASS::旧河道,798,79800.0,0.0798,13228,1322800.0,11418,1141800.0,0.8631690353794981,0.06988964792433,0.06032657998185667,10.0
181016,181,16,830305,,21,B_830305_21,水部,LF_CLASS::水部,B_830305_21_LF_CLASS::水部,1013,101300.0,0.1013,13228,1322800.0,11418,1141800.0,0.8631690353794981,0.08871956559817831,0.07657998185666767,10.0
182001,182,1,830305,,22,B_830305_22,山地斜面等,LF_CLASS::山地斜面等,B_830305_22_LF_CLASS::山地斜面等,106768,10676800.0,10.6768,144663,14466300.0,143763,14376300.0,0.9937786441591837,0.7426667501373789,0.7380463560136317,10.0
182002,182,2,830305,,22,B_830305_22,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_22_LF_CLASS::崖・段丘崖,240,24000.0,0.024,144663,14466300.0,143763,14376300.0,0.9937786441591837,0.0016694142442770393,0.0016590282242176645,10.0
182004,182,4,830305,,22,B_830305_22,台地・段丘,LF_CLASS::台地・段丘,B_830305_22_LF_CLASS::台地・段丘,3321,332100.0,0.3321,144663,14466300.0,143763,14376300.0,0.9937786441591837,0.02310051960518353,0.022956803052611933,10.0
182005,182,5,830305,,22,B_830305_22,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_22_LF_CLASS::山麓堆積地形,4476,447600.0,0.4476,144663,14466300.0,143763,14376300.0,0.9937786441591837,0.031134575655766782,0.030940876381659443,10.0
182011,182,11,830305,,22,B_830305_22,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_22_LF_CLASS::氾濫平野・海岸平野,27342,2734200.0,2.7342,144663,14466300.0,143763,14376300.0,0.9937786441591837,0.1901880177792617,0.18900479044399743,10.0
182013,182,13,830305,,22,B_830305_22,旧河道,LF_CLASS::旧河道,B_830305_22_LF_CLASS::旧河道,953,95300.0,0.0953,144663,14466300.0,143763,14376300.0,0.9937786441591837,0.006628965728316743,0.006587724573664309,10.0
182016,182,16,830305,,22,B_830305_22,水部,LF_CLASS::水部,B_830305_22_LF_CLASS::水部,663,66300.0,0.0663,144663,14466300.0,143763,14376300.0,0.9937786441591837,0.004611756849815321,0.004583065469401298,10.0
183001,183,1,830305,,23,B_830305_23,山地斜面等,LF_CLASS::山地斜面等,B_830305_23_LF_CLASS::山地斜面等,74417,7441700.0,7.4417,128010,12801000.0,126208,12620800.0,0.9859229747675963,0.589637740872211,0.5813373955159753,10.0
183002,183,2,830305,,23,B_830305_23,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_23_LF_CLASS::崖・段丘崖,470,47000.0,0.047,128010,12801000.0,126208,12620800.0,0.9859229747675963,0.0037240111561866124,0.0036715881571752207,10.0
183004,183,4,830305,,23,B_830305_23,台地・段丘,LF_CLASS::台地・段丘,B_830305_23_LF_CLASS::台地・段丘,13464,1346400.0,1.3464,128010,12801000.0,126208,12620800.0,0.9859229747675963,0.10668103448275862,0.1051792828685259,10.0
183005,183,5,830305,,23,B_830305_23,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_23_LF_CLASS::山麓堆積地形,2147,214700.0,0.2147,128010,12801000.0,126208,12620800.0,0.9859229747675963,0.017011599898580122,0.016772127177564253,10.0
183007,183,7,830305,,23,B_830305_23,自然堤防,LF_CLASS::自然堤防,B_830305_23_LF_CLASS::自然堤防,789,78900.0,0.0789,128010,12801000.0,126208,12620800.0,0.9859229747675963,0.006251584685598378,0.0061635809702367,10.0
183011,183,11,830305,,23,B_830305_23,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_23_LF_CLASS::氾濫平野・海岸平野,30877,3087700.0,3.0877,128010,12801000.0,126208,12620800.0,0.9859229747675963,0.24465168610547666,0.24120771814701977,10.0
183013,183,13,830305,,23,B_830305_23,旧河道,LF_CLASS::旧河道,B_830305_23_LF_CLASS::旧河道,2928,292800.0,0.2928,128010,12801000.0,126208,12620800.0,0.9859229747675963,0.023199797160243407,0.022873213030232015,10.0
183016,183,16,830305,,23,B_830305_23,水部,LF_CLASS::水部,B_830305_23_LF_CLASS::水部,1116,111600.0,0.1116,128010,12801000.0,126208,12620800.0,0.9859229747675963,0.008842545638945234,0.00871806890086712,10.0
184001,184,1,830305,,24,B_830305_24,山地斜面等,LF_CLASS::山地斜面等,B_830305_24_LF_CLASS::山地斜面等,28590,2859000.0,2.859,45039,4503900.0,44879,4487900.0,0.9964475232576212,0.6370462799973261,0.6347831879038167,10.0
184004,184,4,830305,,24,B_830305_24,台地・段丘,LF_CLASS::台地・段丘,B_830305_24_LF_CLASS::台地・段丘,862,86200.0,0.0862,45039,4503900.0,44879,4487900.0,0.9964475232576212,0.01920720158648811,0.019138968449565932,10.0
184005,184,5,830305,,24,B_830305_24,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_24_LF_CLASS::山麓堆積地形,1930,193000.0,0.193,45039,4503900.0,44879,4487900.0,0.9964475232576212,0.04300452327369148,0.042851750704944604,10.0
184007,184,7,830305,,24,B_830305_24,自然堤防,LF_CLASS::自然堤防,B_830305_24_LF_CLASS::自然堤防,1038,103800.0,0.1038,45039,4503900.0,44879,4487900.0,0.9964475232576212,0.023128857594866197,0.02304669286618264,10.0
184011,184,11,830305,,24,B_830305_24,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_24_LF_CLASS::氾濫平野・海岸平野,11093,1109300.0,1.1093,45039,4503900.0,44879,4487900.0,0.9964475232576212,0.24717573920987546,0.24629765314505206,10.0
184013,184,13,830305,,24,B_830305_24,旧河道,LF_CLASS::旧河道,B_830305_24_LF_CLASS::旧河道,903,90300.0,0.0903,45039,4503900.0,44879,4487900.0,0.9964475232576212,0.020120769179348914,0.020049290614800507,10.0
184016,184,16,830305,,24,B_830305_24,水部,LF_CLASS::水部,B_830305_24_LF_CLASS::水部,463,46300.0,0.0463,45039,4503900.0,44879,4487900.0,0.9964475232576212,0.010316629158403708,0.010279979573258732,10.0
185001,185,1,830305,,25,B_830305_25,山地斜面等,LF_CLASS::山地斜面等,B_830305_25_LF_CLASS::山地斜面等,794,79400.0,0.0794,118317,11831700.0,108778,10877800.0,0.9193776042326969,0.0072992700729927005,0.006710785432355452,10.0
185002,185,2,830305,,25,B_830305_25,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_25_LF_CLASS::崖・段丘崖,2292,229200.0,0.2292,118317,11831700.0,108778,10877800.0,0.9193776042326969,0.021070437036900844,0.019371687923121782,10.0
185004,185,4,830305,,25,B_830305_25,台地・段丘,LF_CLASS::台地・段丘,B_830305_25_LF_CLASS::台地・段丘,60619,6061900.0,6.0619,118317,11831700.0,108778,10877800.0,0.9193776042326969,0.557272610270459,0.5123439573349561,10.0
185007,185,7,830305,,25,B_830305_25,自然堤防,LF_CLASS::自然堤防,B_830305_25_LF_CLASS::自然堤防,2621,262100.0,0.2621,118317,11831700.0,108778,10877800.0,0.9193776042326969,0.024094945669161042,0.022152353423430277,10.0
185010,185,10,830305,,25,B_830305_25,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_25_LF_CLASS::凹地・浅い谷,7108,710800.0,0.7108,118317,11831700.0,108778,10877800.0,0.9193776042326969,0.06534409531339058,0.060075897799978024,10.0
185011,185,11,830305,,25,B_830305_25,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_25_LF_CLASS::氾濫平野・海岸平野,19149,1914900.0,1.9149,118317,11831700.0,108778,10877800.0,0.9193776042326969,0.17603743403997132,0.16184487436294023,10.0
185013,185,13,830305,,25,B_830305_25,旧河道,LF_CLASS::旧河道,B_830305_25_LF_CLASS::旧河道,11479,1147900.0,1.1479,118317,11831700.0,108778,10877800.0,0.9193776042326969,0.10552685285627608,0.09701902516121944,10.0
185016,185,16,830305,,25,B_830305_25,水部,LF_CLASS::水部,B_830305_25_LF_CLASS::水部,4716,471600.0,0.4716,118317,11831700.0,108778,10877800.0,0.9193776042326969,0.04335435474084833,0.03985902279469561,10.0
186001,186,1,830305,,26,B_830305_26,山地斜面等,LF_CLASS::山地斜面等,B_830305_26_LF_CLASS::山地斜面等,314,31400.0,0.0314,62411,6241100.0,61916,6191600.0,0.992068705837112,0.005071387040506492,0.005031164378074378,10.0
186002,186,2,830305,,26,B_830305_26,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_26_LF_CLASS::崖・段丘崖,475,47500.0,0.0475,62411,6241100.0,61916,6191600.0,0.992068705837112,0.007671684217326701,0.0076108378330742976,10.0
186004,186,4,830305,,26,B_830305_26,台地・段丘,LF_CLASS::台地・段丘,B_830305_26_LF_CLASS::台地・段丘,51569,5156900.0,5.1569,62411,6241100.0,61916,6191600.0,0.992068705837112,0.8328864913754118,0.8262806236080178,10.0
186007,186,7,830305,,26,B_830305_26,自然堤防,LF_CLASS::自然堤防,B_830305_26_LF_CLASS::自然堤防,48,4800.0,0.0048,62411,6241100.0,61916,6191600.0,0.992068705837112,0.0007752438788035403,0.0007690951915527712,10.0
186010,186,10,830305,,26,B_830305_26,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_26_LF_CLASS::凹地・浅い谷,567,56700.0,0.0567,62411,6241100.0,61916,6191600.0,0.992068705837112,0.00915756831836682,0.00908493695021711,10.0
186011,186,11,830305,,26,B_830305_26,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_26_LF_CLASS::氾濫平野・海岸平野,5562,556200.0,0.5562,62411,6241100.0,61916,6191600.0,0.992068705837112,0.08983138445636023,0.08911890532117736,10.0
186013,186,13,830305,,26,B_830305_26,旧河道,LF_CLASS::旧河道,B_830305_26_LF_CLASS::旧河道,2932,293200.0,0.2932,62411,6241100.0,61916,6191600.0,0.992068705837112,0.04735448026358292,0.04697889795068177,10.0
186016,186,16,830305,,26,B_830305_26,水部,LF_CLASS::水部,B_830305_26_LF_CLASS::水部,449,44900.0,0.0449,62411,6241100.0,61916,6191600.0,0.992068705837112,0.007251760449641449,0.007194244604316547,10.0
187001,187,1,830305,,27,B_830305_27,山地斜面等,LF_CLASS::山地斜面等,B_830305_27_LF_CLASS::山地斜面等,27023,2702300.0,2.7023,129404,12940400.0,120934,12093400.0,0.9345460727643659,0.2234524616733094,0.20882662050632128,10.0
187002,187,2,830305,,27,B_830305_27,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_27_LF_CLASS::崖・段丘崖,3369,336900.0,0.3369,129404,12940400.0,120934,12093400.0,0.9345460727643659,0.027858170572378323,0.026034743902815988,10.0
187004,187,4,830305,,27,B_830305_27,台地・段丘,LF_CLASS::台地・段丘,B_830305_27_LF_CLASS::台地・段丘,45764,4576400.0,4.5764,129404,12940400.0,120934,12093400.0,0.9345460727643659,0.3784212876445003,0.3536521282186022,10.0
187005,187,5,830305,,27,B_830305_27,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_27_LF_CLASS::山麓堆積地形,2096,209600.0,0.2096,129404,12940400.0,120934,12093400.0,0.9345460727643659,0.017331767741081913,0.016197335476492224,10.0
187006,187,6,830305,,27,B_830305_27,扇状地,LF_CLASS::扇状地,B_830305_27_LF_CLASS::扇状地,791,79100.0,0.0791,129404,12940400.0,120934,12093400.0,0.9345460727643659,0.006540757768700283,0.006112639485641866,10.0
187007,187,7,830305,,27,B_830305_27,自然堤防,LF_CLASS::自然堤防,B_830305_27_LF_CLASS::自然堤防,1448,144800.0,0.1448,129404,12940400.0,120934,12093400.0,0.9345460727643659,0.011973473134106207,0.011189762294828598,10.0
187010,187,10,830305,,27,B_830305_27,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_27_LF_CLASS::凹地・浅い谷,2275,227500.0,0.2275,129404,12940400.0,120934,12093400.0,0.9345460727643659,0.018811913936527362,0.017580600290562888,10.0
187011,187,11,830305,,27,B_830305_27,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_27_LF_CLASS::氾濫平野・海岸平野,28250,2825000.0,2.825,129404,12940400.0,120934,12093400.0,0.9345460727643659,0.2335984917392958,0.21830855305863806,10.0
187013,187,13,830305,,27,B_830305_27,旧河道,LF_CLASS::旧河道,B_830305_27_LF_CLASS::旧河道,7124,712400.0,0.7124,129404,12940400.0,120934,12093400.0,0.9345460727643659,0.05890816478409711,0.05505239405273407,10.0
187016,187,16,830305,,27,B_830305_27,水部,LF_CLASS::水部,B_830305_27_LF_CLASS::水部,2794,279400.0,0.2794,129404,12940400.0,120934,12093400.0,0.9345460727643659,0.023103511006003274,0.021591295477728662,10.0
188001,188,1,830305,,28,B_830305_28,山地斜面等,LF_CLASS::山地斜面等,B_830305_28_LF_CLASS::山地斜面等,30819,3081900.0,3.0819,40713,4071300.0,40286,4028600.0,0.9895119495001596,0.7650052127289877,0.756981799425245,10.0
188004,188,4,830305,,28,B_830305_28,台地・段丘,LF_CLASS::台地・段丘,B_830305_28_LF_CLASS::台地・段丘,438,43800.0,0.0438,40713,4071300.0,40286,4028600.0,0.9895119495001596,0.010872263317281437,0.010758234470562228,10.0
188005,188,5,830305,,28,B_830305_28,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_28_LF_CLASS::山麓堆積地形,758,75800.0,0.0758,40713,4071300.0,40286,4028600.0,0.9895119495001596,0.018815469393834085,0.018618131800653356,10.0
