landscape_unit_id,watersystem_code,watersystem_name,unit_basin_code,gsi_landform_class,available_area_m2,available_area_km2,available_share_known,available_share_basin,landform_coverage_ratio,resolution_m,source,selection_inference_ready
B_830304_47_LF_CLASS::山麓堆積地形,830304,,47,山麓堆積地形,65700.0,0.0657,0.002056132093186285,0.002056080615885335,0.9999749640107655,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_47_LF_CLASS::凹地・浅い谷,830304,,47,凹地・浅い谷,3308700.0,3.3087,0.10354831440982437,0.10354572197533955,0.9999749640107655,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_47_LF_CLASS::氾濫平野・海岸平野,830304,,47,氾濫平野・海岸平野,3316600.0,3.3166,0.10379555099332774,0.10379295236903048,0.9999749640107655,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_47_LF_CLASS::旧河道,830304,,47,旧河道,37200.0,0.0372,0.0011642026463703167,0.0011641734994053952,0.9999749640107655,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_47_LF_CLASS::水部,830304,,47,水部,299200.0,0.2992,0.009363694403064482,0.009363459973712211,0.9999749640107655,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_5_LF_CLASS::水部,830304,,5,水部,3141500.0,3.1415,1.0,0.8881067480846974,0.8881067480846974,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_50_LF_CLASS::水部,830304,,50,水部,447600.0,0.4476,0.42302239863907004,0.42016333427203606,0.9932413404674739,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_50_LF_CLASS::旧水部,830304,,50,旧水部,610500.0,0.6105,0.57697760136093,0.5730780061954379,0.9932413404674739,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_51_LF_CLASS::山地斜面等,830304,,51,山地斜面等,82500.0,0.0825,0.07878151260504201,0.07878151260504201,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_51_LF_CLASS::崖・段丘崖,830304,,51,崖・段丘崖,2900.0,0.0029,0.0027692895339954163,0.0027692895339954163,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_51_LF_CLASS::台地・段丘,830304,,51,台地・段丘,467500.0,0.4675,0.44642857142857145,0.44642857142857145,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_51_LF_CLASS::砂州・砂丘,830304,,51,砂州・砂丘,48500.0,0.0485,0.04631398013750955,0.04631398013750955,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_51_LF_CLASS::凹地・浅い谷,830304,,51,凹地・浅い谷,20900.0,0.0209,0.01995798319327731,0.01995798319327731,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_51_LF_CLASS::氾濫平野・海岸平野,830304,,51,氾濫平野・海岸平野,6600.0,0.0066,0.0063025210084033615,0.0063025210084033615,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_51_LF_CLASS::後背低地・湿地,830304,,51,後背低地・湿地,76000.0,0.076,0.07257448433919023,0.07257448433919023,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_51_LF_CLASS::水部,830304,,51,水部,342300.0,0.3423,0.32687165775401067,0.32687165775401067,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_52_LF_CLASS::山地斜面等,830304,,52,山地斜面等,2733400.0,2.7334,0.16067292883930356,0.16066442917516502,0.9999470995879646,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_52_LF_CLASS::崖・段丘崖,830304,,52,崖・段丘崖,316600.0,0.3166,0.01861017387521896,0.01860918938935291,0.9999470995879646,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_52_LF_CLASS::台地・段丘,830304,,52,台地・段丘,9543800.0,9.5438,0.5609974018645443,0.5609677248708348,0.9999470995879646,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_52_LF_CLASS::凹地・浅い谷,830304,,52,凹地・浅い谷,1071100.0,1.0711,0.06296069879263116,0.062957368145723,0.9999470995879646,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_52_LF_CLASS::氾濫平野・海岸平野,830304,,52,氾濫平野・海岸平野,2423400.0,2.4234,0.1424507118420898,0.14244317614073862,0.9999470995879646,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_52_LF_CLASS::後背低地・湿地,830304,,52,後背低地・湿地,674200.0,0.6742,0.039630382901682325,0.0396282864380977,0.9999470995879646,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_52_LF_CLASS::水部,830304,,52,水部,198100.0,0.1981,0.011644584474671118,0.011643968471354427,0.9999470995879646,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_52_LF_CLASS::旧水部,830304,,52,旧水部,51600.0,0.0516,0.003033117409858807,0.003032956956698074,0.9999470995879646,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_53_LF_CLASS::山地斜面等,830304,,53,山地斜面等,703900.0,0.7039,0.29128905441754604,0.29128905441754604,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_53_LF_CLASS::台地・段丘,830304,,53,台地・段丘,1072100.0,1.0721,0.4436581833229878,0.4436581833229878,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_53_LF_CLASS::氾濫平野・海岸平野,830304,,53,氾濫平野・海岸平野,591500.0,0.5915,0.244775501758742,0.244775501758742,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_53_LF_CLASS::水部,830304,,53,水部,49000.0,0.049,0.020277260500724186,0.020277260500724186,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_54_LF_CLASS::山地斜面等,830304,,54,山地斜面等,1823200.0,1.8232,0.14085399300056398,0.14085290482076637,0.9999922744128554,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_54_LF_CLASS::台地・段丘,830304,,54,台地・段丘,7592400.0,7.5924,0.5865620099042792,0.586557478368356,0.9999922744128554,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_54_LF_CLASS::凹地・浅い谷,830304,,54,凹地・浅い谷,1691200.0,1.6912,0.1306561391852533,0.13065512978986402,0.9999922744128554,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_54_LF_CLASS::氾濫平野・海岸平野,830304,,54,氾濫平野・海岸平野,1748000.0,1.748,0.13504430658456879,0.1350432632880099,0.9999922744128554,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_54_LF_CLASS::旧河道,830304,,54,旧河道,9800.0,0.0098,0.0007571133893185207,0.0007571075401730531,0.9999922744128554,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_54_LF_CLASS::水部,830304,,54,水部,79300.0,0.0793,0.006126437936016193,0.006126390605686032,0.9999922744128554,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_55_LF_CLASS::山地斜面等,830304,,55,山地斜面等,88600.0,0.0886,0.018184430351168852,0.018184430351168852,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_55_LF_CLASS::崖・段丘崖,830304,,55,崖・段丘崖,231800.0,0.2318,0.0475750672167149,0.0475750672167149,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_55_LF_CLASS::台地・段丘,830304,,55,台地・段丘,2625200.0,2.6252,0.5388009769513371,0.5388009769513371,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_55_LF_CLASS::山麓堆積地形,830304,,55,山麓堆積地形,90200.0,0.0902,0.018512817355253165,0.018512817355253165,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_55_LF_CLASS::自然堤防,830304,,55,自然堤防,2500.0,0.0025,0.0005131046938817396,0.0005131046938817396,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_55_LF_CLASS::凹地・浅い谷,830304,,55,凹地・浅い谷,341100.0,0.3411,0.07000800443322455,0.07000800443322455,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_55_LF_CLASS::氾濫平野・海岸平野,830304,,55,氾濫平野・海岸平野,1485800.0,1.4858,0.3049483816677955,0.3049483816677955,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_55_LF_CLASS::後背低地・湿地,830304,,55,後背低地・湿地,800.0,0.0008,0.00016419350204215669,0.00016419350204215669,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_55_LF_CLASS::水部,830304,,55,水部,6300.0,0.0063,0.001293023828581984,0.001293023828581984,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_56_LF_CLASS::崖・段丘崖,830304,,56,崖・段丘崖,174600.0,0.1746,0.043542232973390854,0.04349992525786038,0.9990283521849619,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_56_LF_CLASS::台地・段丘,830304,,56,台地・段丘,1132600.0,1.1326,0.2824509339385022,0.2821764911056854,0.9990283521849619,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_56_LF_CLASS::山麓堆積地形,830304,,56,山麓堆積地形,8200.0,0.0082,0.002044938776528093,0.0020429518162339926,0.9990283521849619,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_56_LF_CLASS::凹地・浅い谷,830304,,56,凹地・浅い谷,223300.0,0.2233,0.05568717424374673,0.05563306592256714,0.9990283521849619,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_56_LF_CLASS::氾濫平野・海岸平野,830304,,56,氾濫平野・海岸平野,2359200.0,2.3592,0.5883438489737899,0.5877721859584434,0.9990283521849619,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_56_LF_CLASS::水部,830304,,56,水部,107700.0,0.1077,0.026858525150253124,0.026832428122975732,0.9990283521849619,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_56_LF_CLASS::旧水部,830304,,56,旧水部,4300.0,0.0043,0.0010723459437891219,0.0010713040011958743,0.9990283521849619,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_57_LF_CLASS::山地斜面等,830304,,57,山地斜面等,1709300.0,1.7093,0.08573764571336852,0.08573592552465792,0.9999799365996549,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_57_LF_CLASS::台地・段丘,830304,,57,台地・段丘,13864600.0,13.8646,0.6954415039826649,0.6954275510613539,0.9999799365996549,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_57_LF_CLASS::凹地・浅い谷,830304,,57,凹地・浅い谷,2472900.0,2.4729,0.12403944543648804,0.12403695678343565,0.9999799365996549,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_57_LF_CLASS::氾濫平野・海岸平野,830304,,57,氾濫平野・海岸平野,1637700.0,1.6377,0.08214622499548564,0.08214457686288672,0.9999799365996549,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_57_LF_CLASS::後背低地・湿地,830304,,57,後背低地・湿地,57700.0,0.0577,0.0028942035673441544,0.0028941454997793025,0.9999799365996549,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_57_LF_CLASS::旧河道,830304,,57,旧河道,38700.0,0.0387,0.0019411729299171365,0.0019411339833875045,0.9999799365996549,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_57_LF_CLASS::水部,830304,,57,水部,134800.0,0.1348,0.006761501575008527,0.0067613659162954936,0.9999799365996549,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_57_LF_CLASS::旧水部,830304,,57,旧水部,20700.0,0.0207,0.0010383017997231195,0.0010382809678584327,0.9999799365996549,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_6_LF_CLASS::水部,830304,,6,水部,14300.0,0.0143,0.020387795836897635,0.020303847792134035,0.995882436461735,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_6_LF_CLASS::旧水部,830304,,6,旧水部,687100.0,0.6871,0.9796122041631024,0.975578588669601,0.995882436461735,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_60_LF_CLASS::水部,830304,,60,水部,3200.0,0.0032,1.0,1.0,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_61_LF_CLASS::山地斜面等,830304,,61,山地斜面等,1336000.0,1.336,0.10221882172915073,0.1022133474106207,0.9999464451024046,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_61_LF_CLASS::崖・段丘崖,830304,,61,崖・段丘崖,123200.0,0.1232,0.009426166794185157,0.009425661976787778,0.9999464451024046,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_61_LF_CLASS::台地・段丘,830304,,61,台地・段丘,8283500.0,8.2835,0.6337796480489671,0.6337457060448178,0.9999464451024046,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_61_LF_CLASS::山麓堆積地形,830304,,61,山麓堆積地形,64600.0,0.0646,0.004942616679418516,0.004942351978088396,0.9999464451024046,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_61_LF_CLASS::凹地・浅い谷,830304,,61,凹地・浅い谷,2039100.0,2.0391,0.15601377199693955,0.15600541669535678,0.9999464451024046,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_61_LF_CLASS::氾濫平野・海岸平野,830304,,61,氾濫平野・海岸平野,1126600.0,1.1266,0.0861973986228003,0.08619278232994407,0.9999464451024046,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_61_LF_CLASS::旧河道,830304,,61,旧河道,25400.0,0.0254,0.001943381790359602,0.0019432777127468307,0.9999464451024046,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_61_LF_CLASS::水部,830304,,61,水部,71600.0,0.0716,0.005478194338179036,0.005477900954042247,0.9999464451024046,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_62_LF_CLASS::氾濫平野・海岸平野,830304,,62,氾濫平野・海岸平野,13700.0,0.0137,0.23181049069373943,0.12156166814551908,0.5244010647737356,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_62_LF_CLASS::旧河道,830304,,62,旧河道,29200.0,0.0292,0.494077834179357,0.259094942324756,0.5244010647737356,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_62_LF_CLASS::水部,830304,,62,水部,16200.0,0.0162,0.27411167512690354,0.14374445430346053,0.5244010647737356,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_63_LF_CLASS::山地斜面等,830304,,63,山地斜面等,331200.0,0.3312,0.06390368140773327,0.06390368140773327,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_63_LF_CLASS::台地・段丘,830304,,63,台地・段丘,3241000.0,3.241,0.6253376553214479,0.6253376553214479,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_63_LF_CLASS::凹地・浅い谷,830304,,63,凹地・浅い谷,1571100.0,1.5711,0.3031373003009956,0.3031373003009956,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_63_LF_CLASS::氾濫平野・海岸平野,830304,,63,氾濫平野・海岸平野,30400.0,0.0304,0.0058655552982943586,0.0058655552982943586,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_63_LF_CLASS::水部,830304,,63,水部,9100.0,0.0091,0.0017558076715289033,0.0017558076715289033,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_67_LF_CLASS::山地斜面等,830304,,67,山地斜面等,1247700.0,1.2477,0.1360751210574532,0.13607215303073267,0.9999781883220276,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_67_LF_CLASS::台地・段丘,830304,,67,台地・段丘,5660100.0,5.6601,0.61729485669415,0.6172813924575218,0.9999781883220276,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_67_LF_CLASS::凹地・浅い谷,830304,,67,凹地・浅い谷,1293900.0,1.2939,0.14111372856955895,0.14111065064235392,0.9999781883220276,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_67_LF_CLASS::氾濫平野・海岸平野,830304,,67,氾濫平野・海岸平野,907900.0,0.9079,0.09901627186668412,0.09901411215564813,0.9999781883220276,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_67_LF_CLASS::旧河道,830304,,67,旧河道,14900.0,0.0149,0.001625005453038433,0.001624970008942788,0.9999781883220276,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_67_LF_CLASS::水部,830304,,67,水部,44700.0,0.0447,0.004875016359115299,0.004874910026828364,0.9999781883220276,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_68_LF_CLASS::山地斜面等,830304,,68,山地斜面等,1201000.0,1.201,0.06156353962159696,0.061562592907743255,0.9999846221666342,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_68_LF_CLASS::崖・段丘崖,830304,,68,崖・段丘崖,19800.0,0.0198,0.0010149526099147543,0.0010149370021426448,0.9999846221666342,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_68_LF_CLASS::台地・段丘,830304,,68,台地・段丘,15137200.0,15.1372,0.7759363963031121,0.7759244640825071,0.9999846221666342,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_68_LF_CLASS::山麓堆積地形,830304,,68,山麓堆積地形,39200.0,0.0392,0.0020094011266999176,0.002009370226464226,0.9999846221666342,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_68_LF_CLASS::凹地・浅い谷,830304,,68,凹地・浅い谷,1667800.0,1.6678,0.08549181630382965,0.08549050162492439,0.9999846221666342,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_68_LF_CLASS::氾濫平野・海岸平野,830304,,68,氾濫平野・海岸平野,1229700.0,1.2297,0.06303470830364512,0.06303373896640456,0.9999846221666342,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_68_LF_CLASS::旧河道,830304,,68,旧河道,39100.0,0.0391,0.0020042751034175196,0.00200424428200896,0.9999846221666342,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_68_LF_CLASS::水部,830304,,68,水部,163900.0,0.1639,0.00840155215984991,0.008401422962180782,0.9999846221666342,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_68_LF_CLASS::旧水部,830304,,68,旧水部,10600.0,0.0106,0.0005433584679341613,0.0005433501122581836,0.9999846221666342,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_69_LF_CLASS::山地斜面等,830304,,69,山地斜面等,1635300.0,1.6353,0.23056750088121256,0.23056750088121256,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_69_LF_CLASS::台地・段丘,830304,,69,台地・段丘,4079600.0,4.0796,0.5751991540359535,0.5751991540359535,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_69_LF_CLASS::凹地・浅い谷,830304,,69,凹地・浅い谷,127400.0,0.1274,0.017962636587945013,0.017962636587945013,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_69_LF_CLASS::氾濫平野・海岸平野,830304,,69,氾濫平野・海岸平野,1069300.0,1.0693,0.1507648924920691,0.1507648924920691,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_69_LF_CLASS::旧河道,830304,,69,旧河道,2000.0,0.002,0.0002819880155093409,0.0002819880155093409,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_69_LF_CLASS::水部,830304,,69,水部,37200.0,0.0372,0.00524497708847374,0.00524497708847374,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_69_LF_CLASS::旧水部,830304,,69,旧水部,141700.0,0.1417,0.0199788508988368,0.0199788508988368,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_7_LF_CLASS::水部,830304,,7,水部,19800.0,0.0198,0.029355077835433653,0.028737300435413643,0.978955007256894,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_7_LF_CLASS::旧水部,830304,,7,旧水部,654700.0,0.6547,0.9706449221645663,0.9502177068214804,0.978955007256894,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_70_LF_CLASS::山地斜面等,830304,,70,山地斜面等,1922700.0,1.9227,0.1389977300001446,0.1389937106918239,0.9999710836405696,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_70_LF_CLASS::台地・段丘,830304,,70,台地・段丘,8957400.0,8.9574,0.647557219900814,0.6475384949034917,0.9999710836405696,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_70_LF_CLASS::山麓堆積地形,830304,,70,山麓堆積地形,16900.0,0.0169,0.00122175151453812,0.0012217161859321912,0.9999710836405696,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_70_LF_CLASS::凹地・浅い谷,830304,,70,凹地・浅い谷,1086200.0,1.0862,0.07852464467995894,0.07852237403310923,0.9999710836405696,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_70_LF_CLASS::氾濫平野・海岸平野,830304,,70,氾濫平野・海岸平野,1607300.0,1.6073,0.11619652126136808,0.11619316128099472,0.9999710836405696,10.0,GSI_natural_landform_GeoJSON_rasterized,True
