place_id,Pa,Jo,Ya,Ko,Na,He,Me,JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,gsi_landform_code,gsi_landform_class,gsi_landform_match_status,gsi_landform_zoom,gsi_landform_source,watershed_mesh_code_100m,watershed_first_mesh_code,watersystem_code,watersystem_name,river_code,river_name,unit_basin_code,w07_match_status,w07_source_year,w07_source_id,watersystem_unit_id,watersystem_unit_label,basin_unit_id,basin_unit_label,landscape_unit_id,landscape_unit_label,sequence_string_7digit,sequence_display,sequence_phases
13104011700,0,1,0,0,0,0,0,13104011700,13104,117,さかまちいせき,坂町遺跡,新宿区 坂町 本塩町,[縄文時代（前期〜後期）][近世],包蔵地・社寺・その他の墓・屋敷・その他（町屋）,[近世]地下室 採土坑 ごみ穴 井戸 胞衣皿埋納遺構 礎石列 杭列 土坑 小穴 溝状遺構 建物基礎 墓坑 埋桶 杭群 上水施設 その他 [縄文時代]包含層,縄文土器 石器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 木製品 ガラス製品 骨角製品 石製品 銭貨 人骨,139.7289597,35.6907917,3030101,氾濫平野・海岸平野,matched,14,GSI experimental_landformclassification1,5339452883,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,0100000,seq_0100000,Jo
13104012400,1,1,0,0,0,0,1,13104012400,13104,124,しなのまちみなみいせき,信濃町南遺跡,新宿区 信濃町 南元町,[旧石器][縄文時代（中期〜後期）][中世][近世],包蔵地・屋敷,[旧石器]炭化物集中部　[縄文時代]炉穴　土杭　小穴　[近世]地下室　半地下室　井戸　溝状遺構　建物跡　土坑　ごみ穴　採土坑　焼土跡　ピット　小穴列　礎石　道路遺構　硬化面　池跡　上水遺構　退避壕　埋桶　木杭　植栽痕　胞衣埋納遺構　[近代]土坑,(縄文)縄文土器 石器 剥片 礫 (中世)板碑 銭貨 (近世)磁器 陶器 せっ器 土器 瓦 土製品 金属製品 木製品 ガラス製品 骨角製品 石製品 銭貨 貝製品 皮製品 自然遺物,139.7199646,35.68117118,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339451775,5339,830304,荒川,8303040011,隅田川,37,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_37,荒川 / basin 37,B_830304_37_LF_2010101,荒川 / basin 37 / 台地・段丘,1100001,seq_1100001,Pa-Jo-Me
13104012500,0,1,0,0,0,0,0,13104012500,13104,125,はらまちにちょうめいせき,原町二丁目遺跡,新宿区 原町二丁目,[縄文時代（中期〜晩期）][近世],包蔵地・屋敷,[縄文時代]集石土坑　[近世]地下室　半地下室　ごみ穴　井戸　溝状遺構　採土坑　礎石　土蔵跡　墓壙　水琴窟　便所　土坑　柱穴　坑穴,磁器　陶器　せっ器　近世土器　土製品　金属製品　木製品　ガラス製品　石製品,139.7238889,35.69891966,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339453789,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0100000,seq_0100000,Jo
13104012600,0,1,0,0,1,1,0,13104012600,13104,126,しろがねちょういせき,白銀町遺跡,新宿区 白銀町 東五軒町,[縄文時代（前期〜中期）][奈良時代][平安時代][近世],包蔵地・集落・屋敷,[奈良時代][平安時代]竪穴住居跡 [近世]地下室 土坑 土取り痕 井戸 溝 柱穴 地鎮遺構 土蔵基礎 溝・溝状遺構 池跡 埋甕 埋桶 礎石 [近世]土坑 小穴 埋桶 地下室 土取穴 ごみ穴,縄文土器 弥生土器 土師器 須恵器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 ガラス製品 石製品,139.7379333,35.70485643,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339454950,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,0100110,seq_0100110,Jo-Na-He
13104012700,0,0,0,1,0,0,0,13104012700,13104,127,みなみえのきちょういせき,南榎町遺跡,新宿区 南榎町 弁天町 榎町,[古墳時代][近世],包蔵地・屋敷・その他(町屋),[縄文時代]焼土遺構 [近世]大型土坑 方形土坑 円形土坑 小穴 埋桶 地下室 土取穴 ごみ穴 礎石 石組溝 埋甕 埋鉢 石組遺構 掘り抜き井戸 土坑 ピット,（縄文）土器 石器 （弥生） 土器 （古墳時代？）土師器 須恵器 （近世）舶載陶磁器（中国・西洋） 磁器 陶器 せっ器 土器 瓦 土製品 金属製品 木製品 石製品 骨角製品 ガラス製品,139.7288157,35.70307336,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339454833,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0001000,seq_0001000,Ko
13104012800,0,1,0,0,0,0,1,13104012800,13104,128,しんじゅくろくちょうめいせき,新宿六丁目遺跡,新宿区 新宿六丁目,[縄文時代（早期〜中期）][中世][近世],集落・屋敷,NA,NA,139.708635,35.69656346,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339453656,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,0100001,seq_0100001,Jo-Me
13104013000,0,1,0,1,1,0,0,13104013000,13104,130,かぐらざかよんちょうめいせき,神楽坂四丁目遺跡,新宿区 神楽坂四丁目,[縄文時代（前期〜中期）][古墳時代][奈良時代][近世],包蔵地・集落・屋敷,[近世]地下室 井戸 礎石 土坑 柱穴 小穴 [古墳時代]〜[奈良時代]住居跡 溝状遺構,縄文土器 石器 土師器 石製品 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 ガラス製品 骨角製品,139.7401134,35.70244486,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339454922,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0101100,seq_0101100,Jo-Ko-Na
13104013800,0,1,1,1,1,0,1,13104013800,13104,138,しろがねちょうにしいせき,白銀町西遺跡,新宿区 白銀町 赤城元町,[縄文時代][弥生時代（後期）][古墳時代][奈良時代][中世][近世],集落・屋敷,[弥生時代]〜[古墳時代]住居跡 溝状遺構 方形周溝墓 土坑 [奈良時代]住居跡 [近世]地下室 土坑 井戸 溝 柱穴 甕棺 蔵骨器,弥生土器 土師器 須恵器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 骨角製品 石製品 古墳土器,139.7374699,35.70457764,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339454859,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0111101,seq_0111101,Jo-Ya-Ko-Na-Me
13104014100,1,0,0,0,0,0,0,13104014100,13104,141,しょっこうざんいせき,蜀江山遺跡,新宿区 北新宿一丁目,[旧石器時代][近世],包蔵地,[旧石器時代]土坑　[近世?]道路　建物,ナイフ形石器　敲石　磨石　鋸歯縁石器　彫器　調整器　CRF　RF　UF　石核　剥片　焼礫,139.6918346,35.69893859,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339453583,5339,830304,荒川,8303040044,神田川,69,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_69,荒川 / basin 69,B_830304_69_LF_10314,荒川 / basin 69 / 台地・段丘,1000000,seq_1000000,Pa
13104014600,0,1,0,0,0,0,0,13104014600,13104,146,とうえんじぼしょあと,東円寺墓所跡,新宿区 市谷薬王寺町,[縄文時代（中期〜後期）][近世],包蔵地・社寺・その他の墓,[縄文時代]土坑　小穴　[近世]埋葬遺構　地下室　土坑　小穴・柱穴　採土坑　溝,縄文土器　磁器　陶器　せっ器　近世土器　瓦　土製品　金属製品　骨角製品　ガラス製品　石製品,139.725204,35.696808,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339453860,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0100000,seq_0100000,Jo
13104015100,0,1,0,0,0,0,0,13104015100,13104,151,とみひさちょういせき,富久町遺跡,新宿区 富久町,[縄文時代（中期）][近世],包蔵地・屋敷,[近世]土坑　地下室　土取穴　井戸　溝状遺構　植栽痕　土蔵基礎　段切遺構　小穴　埋甕　畝状遺構,磁器　陶器　せっ器　近世土器　瓦　土製品　金属製品　木製品　骨角製品　ガラス製品　石製品,139.7128235,35.69218589,10101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339453700,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,0100000,seq_0100000,Jo
13104015200,0,0,1,0,0,0,0,13104015200,13104,152,たかだのばばさんちょうめみなみいせき,高田馬場三丁目南遺跡,新宿区 高田馬場三丁目,[弥生時代（後期）][近世],包蔵地・集落,[弥生時代]竪穴住居　[不明]土坑　[近世]溝,弥生土器,139.6955489,35.71175883,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339455546,5339,830304,荒川,8303040044,神田川,53,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_53,荒川 / basin 53,B_830304_53_LF_10314,荒川 / basin 53 / 台地・段丘,0010000,seq_0010000,Ya
13104015400,0,0,0,1,0,0,0,13104015400,13104,154,きたまちいせき,北町遺跡,新宿区 北町,[古墳][近世],集落 屋敷,[古墳]竪穴住居 [近世]土坑 地下室 土取穴 井戸 溝状遺構 礎石 柱穴 溝状遺構 道状遺構 胞衣埋納遺構 池跡 埋桶 瓦埋設遺構 [近代]土坑 建物跡 埋甕 礎石,[近世]磁器 陶器 せっ器 土器 瓦 土製品 金属製品 木製品 骨角製品 石製品,139.7339897,35.69953962,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339453897,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0001000,seq_0001000,Ko
13104015600,0,1,0,0,0,0,0,13104015600,13104,156,にししんじゅくろくちょうめいせき,西新宿六丁目遺跡,新宿区 西新宿六丁目,[縄文時代],集落,[縄文時代]竪穴住居跡　陥穴　[近世]土坑　溝状遺構　地下室　ピット,(縄文)土器　石器　石製品　(近世)磁器　陶器　瓦質土器　土器　瓦　銭貨,139.689294,35.6943102,10101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339453531,5339,830304,荒川,8303040044,神田川,69,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_69,荒川 / basin 69,B_830304_69_LF_10101,荒川 / basin 69 / 山地斜面等,0100000,seq_0100000,Jo
13104015800,1,1,1,1,0,0,0,13104015800,13104,158,しもおちあいにちょうめいせき,下落合二丁目遺跡,新宿区 下落合二丁目,[旧石器時代][縄文時代][弥生時代][古墳時代],包蔵地,NA,NA,139.7039383,35.71780997,10202,崖・段丘崖,matched,14,GSI experimental_landformclassification1,5339456613,5339,830304,荒川,8303040047,妙正寺川,39,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_39,荒川 / basin 39,B_830304_39_LF_10202,荒川 / basin 39 / 崖・段丘崖,1111000,seq_1111000,Pa-Jo-Ya-Ko
13105000100,0,1,0,1,0,0,0,13105000100,13105,1,おおつかいせき,大塚遺跡,文京区 大塚一丁目,[縄文時代][古墳時代][近世],集落・屋敷,[縄文時代]陥穴　[古墳時代]堅穴住居跡　[近世以降]地下室　大型土坑　土坑　井戸など,（縄文）石鏃・土器　（弥生）土器　（古墳）土師器・須恵器・金属製品　（中世）板碑　（近世以降）陶磁器・土器・瓦・漆器・土製品・石製品・石塔・金属製品・銭貨類,139.7352457,35.7172957,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339456808,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0101000,seq_0101000,Jo-Ko
13105000200,0,0,0,1,0,0,0,13105000200,13105,2,おおつかこふん,大塚古墳,文京区 大塚一丁目,[古墳時代？],古墳,円墳?,NA,139.7344217,35.71637583,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339455897,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0001000,seq_0001000,Ko
13105000300,0,1,0,1,0,0,1,13105000300,13105,3,おおつかさんちょうめいせき,大塚三丁目遺跡,文京区 大塚三丁目,[縄文時代][古墳時代][中世][近世],包蔵地・貝塚?・屋敷・その他（村）,[縄文時代]土坑　[中世]溝　[近世]地下室　井戸　土坑　柱穴列　礎石列など,（縄文）土器・石器　（古墳）土師器・須恵器　（中世）せっ器・土製品・板碑　（近世）陶磁器・せっ器・土器・土製品・瓦・金属製品・石製品など,139.7373743,35.7204176,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339456849,5339,130000,名称不明,1300000000,名称不明,4,matched,2009,W07,WS_130000,130000 / 名称不明,B_130000_4,名称不明 / basin 4,B_130000_4_LF_2010101,名称不明 / basin 4 / 台地・段丘,0101001,seq_0101001,Jo-Ko-Me
13105000400,0,1,0,0,0,0,0,13105000400,13105,4,ごこくじけいだいいせき,護国寺境内遺跡,文京区 大塚五丁目,[縄文時代][近世],包蔵地・社寺,[近世]地下室　大型遺構　土坑　焼土跡　礎石,縄文土器・石鏃　（近世）陶磁器：土器・土製品・瓦・銭貨・金属製品・石製品・骨角製品・ガラス製品,139.7251864,35.72200637,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339456860,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0100000,seq_0100000,Jo
13105000500,0,1,0,0,0,0,0,13105000500,13105,5,たかだおいまつちょういせき,高田老松町遺跡,文京区 関口三丁目,[縄文時代（晩期）],包蔵地,NA,独鈷石,139.727418,35.71487057,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339455871,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,0100000,seq_0100000,Jo
13105000600,0,1,0,0,0,0,0,13105000600,13105,6,NA,文京区No.6遺跡,文京区 小日向一丁目,[縄文時代],包蔵地,NA,縄文土器　石斧　石皿,139.7388849,35.71127455,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339455931,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,0100000,seq_0100000,Jo
13105000700,1,1,0,1,0,0,0,13105000700,13105,7,こひなたにちょうめひがしいせき,小日向二丁目東遺跡,文京区 小日向二丁目,[旧石器時代][縄文時代][古墳時代][近世],包蔵地・集落・屋敷,[古墳時代]竪穴建物跡　[近世]地下室・土坑・大型土坑・植栽痕・ピッ,(旧石器)石器　(縄文)土器　打斧　石鏃　(古墳)土師器　(近世)磁器・陶器・炻器・土器・互・土製品・金属製品・石製品・自然遺物,139.7354517,35.71342103,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339455868,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,1101000,seq_1101000,Pa-Jo-Ko
13105000800,0,1,0,0,0,0,0,13105000800,13105,8,NA,文京区No.8遺跡,文京区 小日向四丁目,[縄文時代],貝塚,NA,NA,139.7390566,35.71556745,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339455981,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0100000,seq_0100000,Jo
13105000900,0,0,1,0,0,0,0,13105000900,13105,9,きたのじんじゃいせき,北野神社遺跡,文京区 春日一丁目,[弥生時代][近世],包蔵地,NA,墓石　陶磁器類,139.74685,35.70742747,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339454987,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,0010000,seq_0010000,Ya
13105001000,0,0,1,0,0,0,0,13105001000,13105,10,かすがにちょうめいせき,春日二丁目遺跡,文京区 春日二丁目,[弥生時代][近世],包蔵地・屋敷,[近世]地下室　土坑,弥生土器　近世陶磁器,139.7415629,35.71266837,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339455953,5339,830304,荒川,8303040044,神田川,52,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_52,荒川 / basin 52,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,0010000,seq_0010000,Ya
