scheme,phase_code,phase_order,group_id,group_label,presence_count,phase_known_geo_total,phase_share,baseline_place_count,baseline_total,baseline_share,phase_share_minus_baseline,relative_concentration_ratio,interpretation_class,selection_inference_allowed
watersystem_x_unit_basin_x_landform,Jo,2,B_830303_390_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 390 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830303_478_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 478 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,7,5256,0.0013318112633181126,-0.0010582134521006023,0.20543287082274772,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830303_517_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 517 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_14_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 14 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_15_LF_CLASS::自然堤防,荒川 / basin 15 / 自然堤防,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_16_LF_CLASS::凹地・浅い谷,荒川 / basin 16 / 凹地・浅い谷,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_16_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 16 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_194_LF_CLASS::台地・段丘,荒川 / basin 194 / 台地・段丘,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_194_LF_CLASS::山地斜面等,荒川 / basin 194 / 山地斜面等,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_25_LF_CLASS::崖・段丘崖,荒川 / basin 25 / 崖・段丘崖,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_25_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 25 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,10,5256,0.001902587519025875,-0.0016289897078083648,0.1438030095759234,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_26_LF_CLASS::崖・段丘崖,荒川 / basin 26 / 崖・段丘崖,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_27_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 27 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_36_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 36 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_37_LF_CLASS::水部,荒川 / basin 37 / 水部,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_37_LF_CLASS::砂州・砂丘,荒川 / basin 37 / 砂州・砂丘,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_38_LF_CLASS::山地斜面等,荒川 / basin 38 / 山地斜面等,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_38_LF_CLASS::崖・段丘崖,荒川 / basin 38 / 崖・段丘崖,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_38_LF_CLASS::後背低地・湿地,荒川 / basin 38 / 後背低地・湿地,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_38_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 38 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,4,5256,7.6103500761035e-4,-4.874371963928398e-4,0.3595075239398085,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_38_LF_CLASS::砂州・砂丘,荒川 / basin 38 / 砂州・砂丘,1,3655,2.7359781121751026e-4,5,5256,9.512937595129375e-4,-6.776959482954273e-4,0.2876060191518468,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_39_LF_CLASS::水部,荒川 / basin 39 / 水部,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_39_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 39 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_44_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 44 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_52_LF_CLASS::後背低地・湿地,荒川 / basin 52 / 後背低地・湿地,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_52_LF_CLASS::水部,荒川 / basin 52 / 水部,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_55_LF_CLASS::凹地・浅い谷,荒川 / basin 55 / 凹地・浅い谷,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_61_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 61 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_63_LF_CLASS::山地斜面等,荒川 / basin 63 / 山地斜面等,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_68_LF_CLASS::凹地・浅い谷,荒川 / basin 68 / 凹地・浅い谷,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_68_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 68 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_77_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 77 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_79_LF_CLASS::山地斜面等,荒川 / basin 79 / 山地斜面等,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_80_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 80 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_82_LF_CLASS::凹地・浅い谷,荒川 / basin 82 / 凹地・浅い谷,1,3655,2.7359781121751026e-4,5,5256,9.512937595129375e-4,-6.776959482954273e-4,0.2876060191518468,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_83_LF_CLASS::崖・段丘崖,荒川 / basin 83 / 崖・段丘崖,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_83_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 83 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_86_LF_CLASS::凹地・浅い谷,荒川 / basin 86 / 凹地・浅い谷,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_87_LF_CLASS::台地・段丘,荒川 / basin 87 / 台地・段丘,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_88_LF_CLASS::山麓堆積地形,荒川 / basin 88 / 山麓堆積地形,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830304_98_LF_CLASS::山地斜面等,荒川 / basin 98 / 山地斜面等,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_10_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 10 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,4,5256,7.6103500761035e-4,-4.874371963928398e-4,0.3595075239398085,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_14_LF_CLASS::崖・段丘崖,多摩川 / basin 14 / 崖・段丘崖,1,3655,2.7359781121751026e-4,3,5256,5.707762557077625e-4,-2.9717844449025227e-4,0.47934336525307797,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_14_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 14 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_17_LF_CLASS::山麓堆積地形,多摩川 / basin 17 / 山麓堆積地形,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_18_LF_CLASS::水部,多摩川 / basin 18 / 水部,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_21_LF_CLASS::台地・段丘,多摩川 / basin 21 / 台地・段丘,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_21_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 21 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_22_LF_CLASS::旧河道,多摩川 / basin 22 / 旧河道,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_22_LF_CLASS::水部,多摩川 / basin 22 / 水部,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_23_LF_CLASS::崖・段丘崖,多摩川 / basin 23 / 崖・段丘崖,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_23_LF_CLASS::旧河道,多摩川 / basin 23 / 旧河道,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_25_LF_CLASS::凹地・浅い谷,多摩川 / basin 25 / 凹地・浅い谷,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_25_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 25 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_26_LF_CLASS::凹地・浅い谷,多摩川 / basin 26 / 凹地・浅い谷,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_26_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 26 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_27_LF_CLASS::凹地・浅い谷,多摩川 / basin 27 / 凹地・浅い谷,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_29_LF_CLASS::台地・段丘,多摩川 / basin 29 / 台地・段丘,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_2_LF_CLASS::山地斜面等,多摩川 / basin 2 / 山地斜面等,1,3655,2.7359781121751026e-4,12,5256,0.00228310502283105,-0.00200950721161354,0.11983584131326949,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_2_LF_CLASS::崖・段丘崖,多摩川 / basin 2 / 崖・段丘崖,1,3655,2.7359781121751026e-4,11,5256,0.0020928462709284626,-0.0018192484597109523,0.1307300087053849,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_30_LF_CLASS::凹地・浅い谷,多摩川 / basin 30 / 凹地・浅い谷,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_33_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 33 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,4,5256,7.6103500761035e-4,-4.874371963928398e-4,0.3595075239398085,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_38_LF_CLASS::山地斜面等,多摩川 / basin 38 / 山地斜面等,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_40_LF_CLASS::山麓堆積地形,多摩川 / basin 40 / 山麓堆積地形,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_40_LF_CLASS::崖・段丘崖,多摩川 / basin 40 / 崖・段丘崖,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_40_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 40 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_41_LF_CLASS::山地斜面等,多摩川 / basin 41 / 山地斜面等,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_41_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 41 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_42_LF_CLASS::崖・段丘崖,多摩川 / basin 42 / 崖・段丘崖,1,3655,2.7359781121751026e-4,2,5256,3.80517503805175e-4,-1.0691969258766476e-4,0.719015047879617,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_43_LF_CLASS::凹地・浅い谷,多摩川 / basin 43 / 凹地・浅い谷,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_43_LF_CLASS::崖・段丘崖,多摩川 / basin 43 / 崖・段丘崖,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_46_LF_CLASS::山麓堆積地形,多摩川 / basin 46 / 山麓堆積地形,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_46_LF_CLASS::崖・段丘崖,多摩川 / basin 46 / 崖・段丘崖,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_46_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 46 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Jo,2,B_830305_47_LF_CLASS::台地・段丘,多摩川 / basin 47 / 台地・段丘,1,3655,2.7359781121751026e-4,1,5256,1.902587519025875e-4,8.333905931492275e-5,1.438030095759234,higher_than_archaeological_sample,FALSE
