activity_domain,phase_code,phase_order,scheme,group_id,group_label,presence_count,phase_domain_total,phase_domain_share
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_22_LF_CLASS::山麓堆積地形,多摩川 / basin 22 / 山麓堆積地形,11,3655,0.003009575923392613
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_22_LF_CLASS::旧河道,多摩川 / basin 22 / 旧河道,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_22_LF_CLASS::水部,多摩川 / basin 22 / 水部,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_22_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 22 / 氾濫平野・海岸平野,23,3655,0.006292749658002736
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::台地・段丘,多摩川 / basin 23 / 台地・段丘,20,3655,0.005471956224350205
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::山地斜面等,多摩川 / basin 23 / 山地斜面等,108,3655,0.029548563611491108
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::山麓堆積地形,多摩川 / basin 23 / 山麓堆積地形,6,3655,0.0016415868673050615
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::崖・段丘崖,多摩川 / basin 23 / 崖・段丘崖,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::旧河道,多摩川 / basin 23 / 旧河道,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 23 / 氾濫平野・海岸平野,24,3655,0.006566347469220246
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_24_LF_CLASS::台地・段丘,多摩川 / basin 24 / 台地・段丘,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_24_LF_CLASS::山地斜面等,多摩川 / basin 24 / 山地斜面等,4,3655,0.001094391244870041
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_25_LF_CLASS::凹地・浅い谷,多摩川 / basin 25 / 凹地・浅い谷,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_25_LF_CLASS::台地・段丘,多摩川 / basin 25 / 台地・段丘,8,3655,0.002188782489740082
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_25_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 25 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_26_LF_CLASS::凹地・浅い谷,多摩川 / basin 26 / 凹地・浅い谷,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_26_LF_CLASS::台地・段丘,多摩川 / basin 26 / 台地・段丘,4,3655,0.001094391244870041
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_26_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 26 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_27_LF_CLASS::凹地・浅い谷,多摩川 / basin 27 / 凹地・浅い谷,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_27_LF_CLASS::台地・段丘,多摩川 / basin 27 / 台地・段丘,5,3655,0.0013679890560875513
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_28_LF_CLASS::台地・段丘,多摩川 / basin 28 / 台地・段丘,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_28_LF_CLASS::山地斜面等,多摩川 / basin 28 / 山地斜面等,151,3655,0.04131326949384405
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_28_LF_CLASS::山麓堆積地形,多摩川 / basin 28 / 山麓堆積地形,6,3655,0.0016415868673050615
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_28_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 28 / 氾濫平野・海岸平野,20,3655,0.005471956224350205
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_29_LF_CLASS::台地・段丘,多摩川 / basin 29 / 台地・段丘,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_2_LF_CLASS::台地・段丘,多摩川 / basin 2 / 台地・段丘,8,3655,0.002188782489740082
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_2_LF_CLASS::山地斜面等,多摩川 / basin 2 / 山地斜面等,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_2_LF_CLASS::崖・段丘崖,多摩川 / basin 2 / 崖・段丘崖,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_30_LF_CLASS::凹地・浅い谷,多摩川 / basin 30 / 凹地・浅い谷,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_30_LF_CLASS::台地・段丘,多摩川 / basin 30 / 台地・段丘,13,3655,0.0035567715458276333
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_30_LF_CLASS::山地斜面等,多摩川 / basin 30 / 山地斜面等,134,3655,0.036662106703146374
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_30_LF_CLASS::山麓堆積地形,多摩川 / basin 30 / 山麓堆積地形,5,3655,0.0013679890560875513
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_30_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 30 / 氾濫平野・海岸平野,19,3655,0.005198358413132695
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_31_LF_CLASS::台地・段丘,多摩川 / basin 31 / 台地・段丘,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_32_LF_CLASS::台地・段丘,多摩川 / basin 32 / 台地・段丘,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_32_LF_CLASS::山地斜面等,多摩川 / basin 32 / 山地斜面等,5,3655,0.0013679890560875513
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_33_LF_CLASS::凹地・浅い谷,多摩川 / basin 33 / 凹地・浅い谷,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_33_LF_CLASS::台地・段丘,多摩川 / basin 33 / 台地・段丘,20,3655,0.005471956224350205
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_33_LF_CLASS::山地斜面等,多摩川 / basin 33 / 山地斜面等,8,3655,0.002188782489740082
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_33_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 33 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_34_LF_CLASS::凹地・浅い谷,多摩川 / basin 34 / 凹地・浅い谷,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_34_LF_CLASS::台地・段丘,多摩川 / basin 34 / 台地・段丘,16,3655,0.004377564979480164
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_34_LF_CLASS::山地斜面等,多摩川 / basin 34 / 山地斜面等,13,3655,0.0035567715458276333
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_34_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 34 / 氾濫平野・海岸平野,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_35_LF_CLASS::台地・段丘,多摩川 / basin 35 / 台地・段丘,18,3655,0.004924760601915185
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_35_LF_CLASS::山地斜面等,多摩川 / basin 35 / 山地斜面等,37,3655,0.01012311901504788
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_35_LF_CLASS::山麓堆積地形,多摩川 / basin 35 / 山麓堆積地形,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_35_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 35 / 氾濫平野・海岸平野,5,3655,0.0013679890560875513
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_36_LF_CLASS::台地・段丘,多摩川 / basin 36 / 台地・段丘,6,3655,0.0016415868673050615
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_36_LF_CLASS::山地斜面等,多摩川 / basin 36 / 山地斜面等,39,3655,0.0106703146374829
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_36_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 36 / 氾濫平野・海岸平野,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_37_LF_CLASS::台地・段丘,多摩川 / basin 37 / 台地・段丘,4,3655,0.001094391244870041
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_37_LF_CLASS::山地斜面等,多摩川 / basin 37 / 山地斜面等,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_38_LF_CLASS::台地・段丘,多摩川 / basin 38 / 台地・段丘,4,3655,0.001094391244870041
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_38_LF_CLASS::山地斜面等,多摩川 / basin 38 / 山地斜面等,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_39_LF_CLASS::台地・段丘,多摩川 / basin 39 / 台地・段丘,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_3_LF_CLASS::台地・段丘,多摩川 / basin 3 / 台地・段丘,6,3655,0.0016415868673050615
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_3_LF_CLASS::山地斜面等,多摩川 / basin 3 / 山地斜面等,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_40_LF_CLASS::凹地・浅い谷,多摩川 / basin 40 / 凹地・浅い谷,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_40_LF_CLASS::台地・段丘,多摩川 / basin 40 / 台地・段丘,28,3655,0.007660738714090287
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_40_LF_CLASS::山地斜面等,多摩川 / basin 40 / 山地斜面等,26,3655,0.007113543091655267
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_40_LF_CLASS::山麓堆積地形,多摩川 / basin 40 / 山麓堆積地形,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_40_LF_CLASS::崖・段丘崖,多摩川 / basin 40 / 崖・段丘崖,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_40_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 40 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_41_LF_CLASS::台地・段丘,多摩川 / basin 41 / 台地・段丘,6,3655,0.0016415868673050615
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_41_LF_CLASS::山地斜面等,多摩川 / basin 41 / 山地斜面等,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_41_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 41 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_42_LF_CLASS::台地・段丘,多摩川 / basin 42 / 台地・段丘,17,3655,0.004651162790697674
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_42_LF_CLASS::山地斜面等,多摩川 / basin 42 / 山地斜面等,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_42_LF_CLASS::崖・段丘崖,多摩川 / basin 42 / 崖・段丘崖,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_43_LF_CLASS::凹地・浅い谷,多摩川 / basin 43 / 凹地・浅い谷,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_43_LF_CLASS::台地・段丘,多摩川 / basin 43 / 台地・段丘,36,3655,0.00984952120383037
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_43_LF_CLASS::山地斜面等,多摩川 / basin 43 / 山地斜面等,5,3655,0.0013679890560875513
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_43_LF_CLASS::崖・段丘崖,多摩川 / basin 43 / 崖・段丘崖,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_44_LF_CLASS::台地・段丘,多摩川 / basin 44 / 台地・段丘,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_44_LF_CLASS::山地斜面等,多摩川 / basin 44 / 山地斜面等,8,3655,0.002188782489740082
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_44_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 44 / 氾濫平野・海岸平野,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_46_LF_CLASS::台地・段丘,多摩川 / basin 46 / 台地・段丘,14,3655,0.0038303693570451436
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_46_LF_CLASS::山地斜面等,多摩川 / basin 46 / 山地斜面等,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_46_LF_CLASS::山麓堆積地形,多摩川 / basin 46 / 山麓堆積地形,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_46_LF_CLASS::崖・段丘崖,多摩川 / basin 46 / 崖・段丘崖,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_46_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 46 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_47_LF_CLASS::台地・段丘,多摩川 / basin 47 / 台地・段丘,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_48_LF_CLASS::台地・段丘,多摩川 / basin 48 / 台地・段丘,8,3655,0.002188782489740082
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_48_LF_CLASS::山地斜面等,多摩川 / basin 48 / 山地斜面等,7,3655,0.0019151846785225718
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_48_LF_CLASS::扇状地,多摩川 / basin 48 / 扇状地,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_48_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 48 / 氾濫平野・海岸平野,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_49_LF_CLASS::山地斜面等,多摩川 / basin 49 / 山地斜面等,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_49_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 49 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_50_LF_CLASS::台地・段丘,多摩川 / basin 50 / 台地・段丘,5,3655,0.0013679890560875513
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_51_LF_CLASS::台地・段丘,多摩川 / basin 51 / 台地・段丘,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_51_LF_CLASS::山地斜面等,多摩川 / basin 51 / 山地斜面等,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_51_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 51 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_52_LF_CLASS::台地・段丘,多摩川 / basin 52 / 台地・段丘,5,3655,0.0013679890560875513
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_55_LF_CLASS::台地・段丘,多摩川 / basin 55 / 台地・段丘,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_55_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 55 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_56_LF_CLASS::台地・段丘,多摩川 / basin 56 / 台地・段丘,9,3655,0.0024623803009575923
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_56_LF_CLASS::山地斜面等,多摩川 / basin 56 / 山地斜面等,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_57_LF_CLASS::台地・段丘,多摩川 / basin 57 / 台地・段丘,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_57_LF_CLASS::崖・段丘崖,多摩川 / basin 57 / 崖・段丘崖,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_58_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 58 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_5_LF_CLASS::凹地・浅い谷,多摩川 / basin 5 / 凹地・浅い谷,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_5_LF_CLASS::台地・段丘,多摩川 / basin 5 / 台地・段丘,3,3655,8.207934336525308e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_5_LF_CLASS::山地斜面等,多摩川 / basin 5 / 山地斜面等,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_71_LF_CLASS::台地・段丘,多摩川 / basin 71 / 台地・段丘,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_72_LF_CLASS::台地・段丘,多摩川 / basin 72 / 台地・段丘,2,3655,5.471956224350205e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_72_LF_CLASS::山地斜面等,多摩川 / basin 72 / 山地斜面等,7,3655,0.0019151846785225718
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_72_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 72 / 氾濫平野・海岸平野,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_73_LF_CLASS::台地・段丘,多摩川 / basin 73 / 台地・段丘,4,3655,0.001094391244870041
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_73_LF_CLASS::山地斜面等,多摩川 / basin 73 / 山地斜面等,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_74_LF_CLASS::台地・段丘,多摩川 / basin 74 / 台地・段丘,1,3655,2.7359781121751026e-4
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_75_LF_CLASS::台地・段丘,多摩川 / basin 75 / 台地・段丘,5,3655,0.0013679890560875513
general_activity,Jo,2,watersystem_x_unit_basin_x_landform,B_830305_75_LF_CLASS::山地斜面等,多摩川 / basin 75 / 山地斜面等,1,3655,2.7359781121751026e-4
