place_id,continuity_weight_mean,continuity_weight_sd,continuity_weight_min,continuity_weight_max,continuity_weight_range
13220004300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220004400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220004500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220004600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220004700,0.20555555555555555,0.012648712262308905,0.1880952380952381,0.2238095238095238,0.0357142857142857
13220004800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220004900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220005000,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220005100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220005200,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220005300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220005400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220005500,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220005600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220005700,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220005800,0.44799999999999995,0.027656788663611556,0.40285714285714286,0.47428571428571425,0.0714285714285714
13220005900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220006000,0.355,0.012777531299998786,0.33571428571428574,0.37142857142857144,0.0357142857142857
13220006100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220006200,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220006300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220006400,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220006500,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220006600,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220006700,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220006800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220006900,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220007000,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220007100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220007200,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220007300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220007400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220007500,0.44799999999999995,0.027656788663611556,0.40285714285714286,0.47428571428571425,0.0714285714285714
13220007600,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0
13221000100,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13221000200,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13221000300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13221000400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13221000500,0.355,0.012777531299998786,0.33571428571428574,0.37142857142857144,0.0357142857142857
13221000600,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13221000700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13221000800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13221000900,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13221001000,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13221001100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13221001200,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13221001300,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13221001400,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13221001500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13221001600,0.5077380952380952,0.013586562155372982,0.4857142857142857,0.5214285714285714,0.03571428571428564
13221001700,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13221001800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13221001900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13221002000,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13221002100,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13221002200,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13221002300,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13221002400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
