JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,LGCCheck,TownCheck,OverallCheck,AddressCandidates,DictionaryCandidates,PointBoundaryLGC,PointBoundaryTown,MatchedAddressCandidate,MatchedBoundaryTown,NormalizedLGC,SourceRowNumber
13303000600,13303,6,,瑞穂町No.6遺跡,瑞穂町 石畑,[縄文時代（中期）],包蔵地,,縄文土器,139.3631033,35.77584134,Match,Mismatch,TownMismatch,石畑,,13303,大字石畑,,,13303,6401
13303000700,13303,7,,瑞穂町No.7遺跡,瑞穂町 石畑,[縄文時代（早期〜前期）],包蔵地,,縄文土器,139.3581251,35.77199737,Match,Mismatch,TownMismatch,石畑,,13303,大字石畑,,,13303,6402
13303000800,13303,8,,瑞穂町No.8遺跡,瑞穂町 石畑,[縄文時代（早期〜前期）],包蔵地,,縄文土器,139.3597902,35.77082322,Match,Mismatch,TownMismatch,石畑,,13303,大字石畑,,,13303,6403
13303000900,13303,9,ろくどうやまいせき,六道山遺跡,瑞穂町 石畑,[旧石器時代][縄文時代（早期〜中期）],集落,[縄文時代]炉穴群 土坑,尖頭器 縄文土器 打斧 磨斧 礫器 掻器 削器 石錐 石皿 磨石 有孔石器 有孔土製円板,139.3661932,35.77542352,Match,Mismatch,TownMismatch,石畑,,13303,大字石畑,,,13303,6404
13303001000,13303,10,ろくどうやませいほくいせき,六道山西北遺跡,瑞穂町 石畑,[縄文時代（前期）],包蔵地,,縄文土器,139.3634466,35.77762398,Match,Mismatch,TownMismatch,石畑,,13303,大字石畑,,,13303,6405
13303001100,13303,11,,瑞穂町No.11遺跡,瑞穂町 石畑,[中世][近世],,,陶器,139.3606657,35.76982462,Match,Mismatch,TownMismatch,石畑,,13303,大字石畑,,,13303,6406
13303001200,13303,12,みねたいせき,峰田遺跡,瑞穂町 殿ヶ谷,[縄文時代（中期）],包蔵地,,縄文土器 石器,139.3620514,35.77046311,Match,Mismatch,TownMismatch,殿ヶ谷,,13303,大字殿ケ谷,,,13303,6407
13303001300,13303,13,たきたいせき,滝田遺跡,瑞穂町 殿ヶ谷,[中世][近世],,,土師質土器,139.3635964,35.77244973,Match,Mismatch,TownMismatch,殿ヶ谷,,13303,大字殿ケ谷,,,13303,6408
13303001400,13303,14,,瑞穂町No.14遺跡,瑞穂町 石畑,[縄文時代（中期）],包蔵地,,縄文土器,139.3625933,35.76994806,Match,Mismatch,TownMismatch,石畑,,13303,大字殿ケ谷,,,13303,6409
13303001500,13303,15,,瑞穂町No.15遺跡,瑞穂町 殿ヶ谷,[縄文時代（中期）][古墳時代][奈良時代],包蔵地,土坑,縄文土器 土師器 陶器 石皿,139.363253,35.76779775,Match,Mismatch,TownMismatch,殿ヶ谷,,13303,大字殿ケ谷,,,13303,6410
13303001600,13303,16,,瑞穂町No.16遺跡,瑞穂町 殿ヶ谷,[中世][近世],,,,139.3652652,35.76712181,Match,Mismatch,TownMismatch,殿ヶ谷,,13303,大字殿ケ谷,,,13303,6411
13303001700,13303,17,,瑞穂町No.17遺跡,瑞穂町 殿ヶ谷,[旧石器時代],包蔵地,,尖頭器,139.3584481,35.75729499,Match,Mismatch,TownMismatch,殿ヶ谷,,13303,大字殿ケ谷,,,13303,6412
13303001800,13303,18,,瑞穂町No.18遺跡,瑞穂町 駒形富士山,[中世][近世],地下式横穴,,,139.3627437,35.79052622,Match,Mismatch,TownMismatch,駒形富士山,,13303,大字駒形富士山,,,13303,6413
13303001900,13303,19,,瑞穂町No.19遺跡,瑞穂町 石畑,[縄文時代（中期）],包蔵地,,縄文土器 打斧 石鏃 石皿 磨石,139.3614946,35.77596477,Match,Mismatch,TownMismatch,石畑,,13303,大字石畑,,,13303,6414
13303002000,13303,20,むらやまやかたあと,村山館跡,瑞穂町 殿ヶ谷,[中世],城館,[中世]空堀 土塁,,139.3616055,35.7677568,Match,Mismatch,TownMismatch,殿ヶ谷,,13303,大字殿ケ谷,,,13303,6415
13303002100,13303,21,いしはたさやまみねいせき,石畑狭山嶺遺跡,瑞穂町 石畑,[縄文時代（前期〜中期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石 土坑,縄文土器 打斧 礫器 石槍 石鏃 掻器 ピエス・エスキーユ トランシェ様石器 石皿 磨石 凹石 敲石 須恵器 陶磁器 素焼土器 擂鉢 砥石,139.3649965,35.77744102,Match,Mismatch,TownMismatch,石畑,,13303,大字石畑,,,13303,6416
13303002200,13303,22,たきたひがしいせき,滝田東遺跡,瑞穂町 殿ヶ谷,[縄文時代（中期）][奈良時代],集落,[縄文時代]住居 配石炉 [奈]住居,縄文土器 石斧 土師器 須恵器,139.3629307,35.77104957,Match,Mismatch,TownMismatch,殿ヶ谷,,13303,大字殿ケ谷,,,13303,6417
13305000100,13305,1,,日の出町No.1遺跡,日の出町 大久野,[縄文時代（中期）],集落,[縄文時代]敷石住居?,縄文土器　石器,139.2289512,35.74847833,Match,Mismatch,TownMismatch,大久野,,13305,大字大久野新井,,,13305,6418
13305000200,13305,2,,日の出町No.2遺跡,日の出町 大久野,[縄文時代][古墳時代],包蔵地,,縄文土器　土師器,139.2313202,35.74493955,Match,Mismatch,TownMismatch,大久野,,13305,大字大久野幸神,,,13305,6419
13305000300,13305,3,にしおちあいいせき,西落合遺跡,日の出町 大久野,[古墳時代],包蔵地,,土師器,139.247422,35.74566404,Match,Mismatch,TownMismatch,大久野,,13305,大字大久野落合,,,13305,6420
13305000400,13305,4,,日の出町No.4遺跡,日の出町 大久野,[古墳時代],集落,[古墳時代]住居,土師器,139.2526405,35.74527394,Match,Mismatch,TownMismatch,大久野,,13305,大字大久野玉の内,,,13305,6421
13305000500,13305,5,,日の出町No.5遺跡,日の出町 平井,[縄文時代（中期）]［古墳時代］,包蔵地,,縄文土器　土師器,139.2670944,35.74435439,Match,Mismatch,TownMismatch,平井,,13305,大字平井宮本・足下田,,,13305,6422
13305000600,13305,6,,日の出町No.6遺跡,日の出町 平井,[縄文時代（中期〜後期）],包蔵地,,縄文土器,139.2742012,35.74496742,Match,Mismatch,TownMismatch,平井,,13305,大字平井谷の入,,,13305,6423
13305000700,13305,7,,日の出町No.7遺跡,日の出町 平井,[縄文時代（中期）],包蔵地,,縄文土器,139.2778747,35.74446585,Match,Mismatch,TownMismatch,平井,,13305,大字平井谷の入,,,13305,6424
13305000800,13305,8,,日の出町No.8遺跡,日の出町 平井,[縄文時代],包蔵地,,磨斧,139.2770035,35.74067261,Match,Mismatch,TownMismatch,平井,,13305,大字平井三吉野三,,,13305,6425
13305000900,13305,9,たけのうえいせき,岳の上遺跡,日の出町 平井,[縄文時代（早期〜後期）][弥生時代],集落,[縄文時代]住居　敷石住居　土坑　埋甕　列石,縄文土器　打斧　磨斧　石鏃　石匙　石錘　石皿　磨石　凹石　石棒　弥生土器,139.2547562,35.73861047,Match,Mismatch,TownMismatch,平井,,13305,大字平井本宿,,,13305,6426
13305001000,13305,10,ひがしはらいせき,東原遺跡,日の出町 北伊奈松岩寺前　油田,[縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],集落　その他の墓,,土師器　中世陶器　板碑　陶磁器,139.2589104,35.73529421,Match,Mismatch,TownMismatch,北伊奈松岩寺前｜油田,,13305,大字平井本宿,,,13305,6427
13305001100,13305,11,,日の出町No.11遺跡,日の出町 平井,[近世],塚,[近世]土坑,,139.2531083,35.73771872,Match,Mismatch,TownMismatch,平井,,13305,大字平井中野三,,,13305,6428
13305001200,13305,12,ながいやかたあと,長井館跡,日の出町 大久野,,城館,,,139.2302215,35.76257612,Match,Mismatch,TownMismatch,大久野,,13305,大字大久野長井,,,13305,6429
13305001300,13305,13,さぢかみやしき（おやしき）あと,幸神屋敷(御屋敷）跡,日の出町 大久野,[中世],城館,,,139.2252434,35.74301685,Match,Mismatch,TownMismatch,大久野,,13305,大字大久野幸神,,,13305,6430
13305001400,13305,14,あらいやしきあと,新井屋敷跡,日の出町 大久野,[中世],城館,[中世]土塁,,139.2293976,35.74454945,Match,Mismatch,TownMismatch,大久野,,13305,大字大久野新井,,,13305,6431
13305001500,13305,15,みよしのいせきぐんしゅくどおりちく,三吉野遺跡群宿通地区,日の出町 三吉野宿通,[縄文時代（中期）],包蔵地,,石斧,139.2692917,35.73958931,Match,Mismatch,TownMismatch,三吉野宿通,,13305,大字平井三吉野一,,,13305,6432
13305001600,13305,16,,日の出町No.16遺跡,日の出町 平井,[縄文時代（中期）],包蔵地,,縄文土器,139.2655022,35.75042527,Match,Mismatch,TownMismatch,平井,,13305,大字平井肝要・松尾・三ツ沢,,,13305,6433
13305001700,13305,17,みよしのいせきぐんせいぼうちくいせき,三吉野遺跡群清坊地区遺跡,日の出町 平井,[旧石器時代][縄文時代（前期）][古墳時代][奈良時代][平安時代][中世][近世],集落・社寺・窯,[旧石器時代]礫群　[縄文時代]集石土坑　[弥生時代][古墳時代]住居　土坑　[奈良時代][平安時代]住居　掘立柱建物　土師器焼成坑　[中世][近世]閻魔堂？　溝　土坑　地下室,縄文土器　弥生土器　土師器　陶磁器　鉄器　銭貨　板碑　焼礫　人骨,139.2759392,35.73964155,Match,Mismatch,TownMismatch,平井,,13305,大字平井三吉野三,,,13305,6434
13305001800,13305,18,みよしのいせきぐんはけうえ・しももはらちく,三吉野遺跡群欠上・下モ原地区,日の出町 平井,[縄文時代（中期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世],集落,[弥生時代][古墳時代]住居　円形土坑　[中世]?　掘立柱建物　土坑,石斧　敲打器　土師器　刀子　砥石　土製紡錘車　管玉　臼玉,139.2825654,35.73827606,Match,Mismatch,TownMismatch,平井,,13305,大字平井三吉野四,,,13305,6435
13305001900,13305,19,しもひらいこふん,下平井古墳,日の出町 平井,[古墳時代],古墳,,須恵器　鉄鏃　刀子　直刀,139.2741196,35.74017102,Match,Mismatch,TownMismatch,平井,,13305,大字平井三吉野三,,,13305,6436
13305002000,13305,20,かやくぼいせき,萱窪遺跡,日の出町 大久野,[縄文時代（中期）],包蔵地,[縄文時代]住居?,縄文土器　打斧　磨石　焼礫,139.2426155,35.74415933,Match,Mismatch,TownMismatch,大久野,,13305,大字大久野萱窪,,,13305,6437
13305002100,13305,21,みよしのいせきぐんしゅくどおりちくいせき,三吉野遺跡群宿通地区遺跡,日の出町 平井,[平安時代][中世][近世],集落,[平安時代]住居　[奈良時代][平安時代]〜[近世]土坑,土師器　陶磁器,139.2686608,35.74053328,Match,Mismatch,TownMismatch,平井,,13305,大字平井三吉野二,,,13305,6438
13305002200,13305,22,どうじょういせき・どうじょうこふんぐん,道場遺跡・道場古墳群,日の出町 平井,[古墳時代][奈良時代][平安時代][近世],集落,[古墳時代]住居　[奈良時代][平安時代]土坑,土師器,139.2636826,35.73844327,Match,Mismatch,TownMismatch,平井,,13305,大字平井道場,,,13305,6439
13305002400,13305,24,みよしのいせきぐにどばたちくいせき,三吉野遺跡群井戸端地区遺跡,日の出町 平井,[縄文時代（草創期〜後期）][奈良時代][平安時代][近世],集落,[縄文時代]竪穴式遺構　住居　土坑　埋没谷　陥し穴　集石土坑　円形土坑　[古墳時代][中世]竪穴式遺構　土坑　[奈良時代][平安時代]住居　土坑　[近世][現]土坑　防空壕,縄文土器　打斧　石鏃　石匙　土師器　須恵器　陶磁器　釘　打製石斧　磨製石斧　礫器　陶器　瓦質土器　金属製軍需品等,139.2705147,35.7337057,Match,Mismatch,TownMismatch,平井,,13305,大字平井三吉野一,,,13305,6440
13305002500,13305,25,こうみょうじいせき,光明寺遺跡,日の出町 大字大久野字細尾,[中世][近世],社寺,土坑　掘立建物　焼土跡,中世陶器　近世陶磁器　銭,139.2134674,35.75878723,Match,Mismatch,TownMismatch,大字大久野字細尾,,13305,大字大久野細尾,,,13305,6441
13305002600,13305,26,おざきはらいせき,尾崎原遺跡,日の出町 大字大久野字萱窪,[縄文][中世][近世],集落,竪穴状遺構,縄文土器,139.2392724,35.74669154,Match,Mismatch,TownMismatch,大字大久野字萱窪,,13305,大字大久野萱窪,,,13305,6442
13307000200,13307,2,おおたけさんいせき,大岳山遺跡,檜原村 白倉,[縄文時代（中期）],包蔵地,,縄文土器,139.1327514,35.76495126,Match,Mismatch,TownMismatch,白倉,,13307,大嶽,,,13307,6444
13307000400,13307,4,おねどおり（どうひら）いせき,尾根通り(堂平）遺跡,檜原村 尾根通,[縄文時代（早期〜中期）],集落,[縄文時代]住居,縄文土器　磨斧　石皿　石棒,139.0948646,35.74182518,Match,Mismatch,TownMismatch,尾根通,,13307,樋里,,,13307,6446
13307000500,13307,5,おうじがしょういせき,王子ヶ城遺跡,檜原村 小岩　 王子ケ原,[旧石器時代][縄文時代（早期・中期〜晩期）],集落,[縄文時代]敷石住居,細石刃核　縄文土器　打斧　磨斧　石鏃　掻器　石錘　耳栓　石棒　石剣　土偶,139.1125791,35.73067187,Match,Mismatch,TownMismatch,小岩｜王子ケ原,,13307,樋里,,,13307,6447
13307001100,13307,11,かみかわのり・みねいせき,上川苔・峰遺跡,檜原村 上川乗,[縄文時代（中期）],集落,[縄文時代]住居　炉,縄文土器,139.1080825,35.70419714,Match,Mismatch,TownMismatch,上川乗,,13307,南郷,,,13307,6453
13307001200,13307,12,かみかわのり・くまのじんじゃえーちてんいせき,上川苔・熊野神社A地点遺跡,檜原村 上川乗,[縄文時代（中期）],集落,[縄文時代]住居　炉,縄文土器　石鏃　剥片,139.1097992,35.70210617,Match,Mismatch,TownMismatch,上川乗,,13307,南郷,,,13307,6454
13307001400,13307,14,,檜原村No.14遺跡,檜原村 白倉,[縄文時代（中期）],包蔵地,,縄文土器,139.1337262,35.74089328,Match,Mismatch,TownMismatch,白倉,,13307,三都郷,,,13307,6456
13307001500,13307,15,,檜原村No.15遺跡,檜原村 白倉,[縄文時代（中期）],包蔵地,,縄文土器,139.1358204,35.74078181,Match,Mismatch,TownMismatch,白倉,,13307,三都郷,,,13307,6457
13307001600,13307,16,かんだいらいせき,寒平遺跡,檜原村 寒平,[縄文時代（早期・中期〜後期）],包蔵地,,縄文土器,139.1388968,35.74029316,Match,Mismatch,TownMismatch,寒平,,13307,三都郷,,,13307,6458
13307002100,13307,21,みなみひのはらしょうがっこういせき,南檜原小学校遺跡,檜原村 上川乗,[縄文時代（中期）],包蔵地,,縄文土器　石皿,139.1114814,35.70297044,Match,Mismatch,TownMismatch,上川乗,,13307,南郷,,,13307,6463
13307002200,13307,22,てらやしきいせき,寺屋敷遺跡,檜原村 柏木野,[縄文時代（中期）],包蔵地,,縄文土器　打斧,139.1402519,35.70285892,Match,Mismatch,TownMismatch,柏木野,,13307,南郷,,,13307,6464
13307002300,13307,23,おおのいせき,大野遺跡,檜原村 笹野　笹平　大野,[縄文時代（前期〜中期）],包蔵地,,縄文土器　石鏃,139.1575337,35.70161329,Match,Mismatch,TownMismatch,笹野｜笹平｜大野,,13307,本宿,,,13307,6465
13307002400,13307,24,,檜原村No.24遺跡,檜原村 御前山,[縄文時代],包蔵地,,石匙,139.0814246,35.76993768,Match,Mismatch,TownMismatch,御前山,,13307,神戸,,,13307,6466
13307002500,13307,25,,檜原村No.25遺跡,檜原村 大ダワ,[時代不明],包蔵地,,剥片,139.1036033,35.77795986,Match,Mismatch,TownMismatch,大ダワ,,13307,神戸,,,13307,6467
13307002800,13307,28,ちょうじゃやしきいせき,長者屋敷遺跡,檜原村 笹平,[縄文時代（中期）],包蔵地,,縄文土器,139.1578961,35.68831996,Match,Mismatch,TownMismatch,笹平,,13307,本宿,,,13307,6470
13307003400,13307,34,しんめいいせき,神明遺跡,檜原村 大沢,[縄文時代（中期〜後期）],包蔵地,,縄文土器,139.1212995,35.73727677,Match,Mismatch,TownMismatch,大沢,,13307,小沢,,,13307,6476
13307003900,13307,39,くまのじんじゃびーちてんいせき,熊野神社B地点遺跡,檜原村 上川乗,[縄文時代],包蔵地,,縄文土器,139.1099708,35.70297044,Match,Mismatch,TownMismatch,上川乗,,13307,南郷,,,13307,6481
13307004000,13307,40,なつじばらいせき,夏地原遺跡,檜原村 下川乗,[縄文時代],包蔵地,,縄文土器,139.1200447,35.70582967,Match,Mismatch,TownMismatch,下川乗,,13307,南郷,,,13307,6482
13307004200,13307,42,ささのばんばいせき,笹野馬場遺跡,檜原村 笹野,[縄文時代（中期）],包蔵地,,縄文土器,139.1520279,35.71431665,Match,Mismatch,TownMismatch,笹野,,13307,本宿,,,13307,6484
13308000200,13308,2,ささひらいせき,笹平遺跡,奥多摩町 原,[縄文時代（中期〜後期）],包蔵地,,縄文土器　石鏃,138.9981538,35.77369976,Match,Mismatch,TownMismatch,原,,13308,川野,,,13308,6486
13308001201,13308,12,ありづか,あり塚（第1・2号）,奥多摩町 原,[中世],塚,,,,,InvalidCoordinate,NotEvaluated,InvalidCoordinate,,,,,,,13308,6496
13308003200,13308,32,てらさわいせき,寺沢遺跡,奥多摩町 棚沢,[縄文時代],包蔵地,,小形異形石器,139.1413963,35.81822028,Match,Mismatch,TownMismatch,棚沢,棚沢,13308,小丹波,,,13308,6515
