fid,JASID,SiteName,Lon,Lat,P,J,Y,K,N,H,M,Alt,属性1
"7846","13201033300",多摩ニュータウンNo.148遺跡,139.378762,35.60999456,"0","1","0","0","1","1","0",137.199996948242,丘陵地
"7847","13201033400",多摩ニュータウンNo.359遺跡,139.3787107,35.61064974,"0","1","0","0","0","1","1",135,丘陵地
"7848","13201033500",多摩ニュータウンNo.146遺跡,139.3782549,35.60798893,"0","1","0","0","1","1","0",149.5,丘陵地
"7849","13201033600",多摩ニュータウンNo.145遺跡,139.3777756,35.60622938,"0","1","0","0","0","1","0",154.800003051758,丘陵地
"7850","13201033700",多摩ニュータウンNo.147遺跡,139.3786566,35.60789793,"0","1","0","0","1","1","0",149,丘陵地
"7851","13201033800",多摩ニュータウンNo.144遺跡,139.3790646,35.60725164,"1","1","0","0","1","1","1",152.600006103516,丘陵地
"7852","13201034000",多摩ニュータウンNo.206遺跡,139.3795585,35.60549376,"1","1","0","1","1","1","0",159.699996948242,丘陵地
"7853","13201034100",多摩ニュータウンNo.143遺跡,139.3798479,35.607416,"0","0","0","0","1","1","0",152,丘陵地
"7854","13201034200",多摩ニュータウンNo.140遺跡,139.3800582,35.60992364,"0","0","0","1","0","1","0",137.5,丘陵地
"7855","13201034300",多摩ニュータウンNo.395遺跡,139.3862134,35.61636992,"0","1","0","0","0","1","0",131.199996948242,丘陵地
"7856","13201034400",多摩ニュータウンNo.139遺跡,139.3824244,35.61370451,"1","1","0","0","0","0","0",123.5,丘陵地
"7857","13201034500",多摩ニュータウンNo.137遺跡,139.3834396,35.61559651,"0","1","0","0","0","0","0",111.400001525879,丘陵地
"7858","13201034600",多摩ニュータウンNo.138遺跡,139.3829093,35.61514873,"0","1","0","0","1","1","0",114.599998474121,丘陵地
"7859","13201034700",多摩ニュータウンNo.300遺跡,139.3829877,35.61428982,"1","1","0","0","0","0","0",121.199996948242,丘陵地
"7860","13201034800",多摩ニュータウンNo.142遺跡,139.380981,35.60725927,"0","1","0","0","1","1","0",152.800003051758,丘陵地
"7861","13201034900",多摩ニュータウンNo.295遺跡,139.3811913,35.60865496,"0","0","0","0","1","1","0",144.100006103516,丘陵地
"7862","13201035000",多摩ニュータウンNo.141遺跡,139.380935,35.60800061,"0","1","0","0","0","0","0",148.199996948242,丘陵地
"7863","13201035100",多摩ニュータウンNo.134遺跡,139.3835559,35.60804084,"0","1","0","0","1","1","0",148.300003051758,丘陵地
"7864","13201035200",多摩ニュータウンNo.136遺跡,139.3825813,35.60645541,"0","1","0","0","1","1","0",152.399993896484,丘陵地
"7865","13201035300",多摩ニュータウンNo.135遺跡,139.3838621,35.60617285,"0","0","0","0","1","1","0",148.5,丘陵地
"7866","13201035400",多摩ニュータウンNo.285遺跡,139.3829518,35.60753595,"0","0","0","0","1","1","0",150.800003051758,丘陵地
"7867","13201035500",多摩ニュータウンNo.205遺跡,139.380672,35.6049435,"0","1","0","1","1","1","0",158.899993896484,丘陵地
"7868","13201035600",多摩ニュータウンNo.207遺跡,139.3801593,35.60345604,"1","1","1","1","1","1","0",161.5,丘陵地
"7869","13201035700",多摩ニュータウンNo.204遺跡,139.3832983,35.60334059,"0","1","0","0","1","1","1",150.399993896484,丘陵地
"7870","13201035800",多摩ニュータウンNo.203遺跡,139.3820837,35.60280481,"0","1","0","0","1","1","0",158.600006103516,丘陵地
"7871","13201035900",多摩ニュータウンNo.202遺跡,139.3821799,35.60236257,"0","1","0","0","1","1","0",163.199996948242,丘陵地
"7872","13201036000",多摩ニュータウンNo.199遺跡,139.3839442,35.60230489,"0","0","0","0","1","1","0",158.199996948242,丘陵地
"7873","13201036100",多摩ニュータウンNo.198遺跡,139.384855,35.60135745,"0","1","0","0","1","1","0",160.100006103516,丘陵地
"7874","13201036200",多摩ニュータウンNo.189遺跡,139.3867066,35.59996286,"0","1","0","0","0","0","1",159,丘陵地
"7875","13201036300",多摩ニュータウンNo.188遺跡,139.3875236,35.60162689,"0","1","0","0","1","1","1",161.199996948242,丘陵地
"7876","13201036400",多摩ニュータウンNo.133遺跡,139.3870498,35.6120699,"0","1","0","0","1","1","0",132.5,丘陵地
"7877","13201036500",多摩ニュータウンNo.187遺跡,139.3874467,35.60516827,"0","1","0","0","1","1","0",158.300003051758,丘陵地
"7878","13201036600",多摩ニュータウンNo.125・126（松木屋敷跡）遺跡,139.3935576,35.62377666,"1","1","0","1","1","1","1",99.1999969482422,ローム台地
"7879","13201036700",多摩ニュータウンNo.389遺跡,139.3963965,35.62382269,"0","1","0","1","1","1","1",101.300003051758,ローム台地
"7880","13201036800",多摩ニュータウンNo.402遺跡,139.3920191,35.62191102,"1","1","0","1","1","1","0",100.199996948242,丘陵地
"7881","13201036900",多摩ニュータウンNo.401遺跡,139.3926825,35.62275799,"1","1","0","0","0","1","0",100.800003051758,ローム台地
"7882","13201037000",多摩ニュータウンNo.400遺跡,139.391429,35.62049749,"1","1","0","0","1","1","1",106.099998474121,丘陵地
"7883","13201037100",多摩ニュータウンNo.127遺跡,139.3927384,35.62001602,"0","1","0","0","1","1","0",130.100006103516,丘陵地
"7884","13201037200",多摩ニュータウンNo.393遺跡,139.3898794,35.61902245,"1","1","0","0","0","0","1",108,丘陵地
"7885","13201037300",多摩ニュータウンNo.399遺跡,139.3903539,35.6175601,"0","1","0","0","1","1","0",126.599998474121,丘陵地
"7886","13201037400",多摩ニュータウンNo.128遺跡,139.3923779,35.61958344,"0","1","0","0","0","0","0",132.399993896484,丘陵地
"7887","13201037500",多摩ニュータウンNo.130遺跡,139.3920182,35.61730105,"0","1","0","0","1","1","0",132.5,丘陵地
"7888","13201037600",多摩ニュータウンNo.398遺跡,139.3895129,35.61678974,"0","1","0","1","0","1","1",116.099998474121,低地
"7889","13201037700",多摩ニュータウンNo.131遺跡,139.387876,35.61857173,"0","1","0","0","0","0","1",98.8000030517578,低地
"7890","13201037800",多摩ニュータウンNo.396遺跡,139.3878649,35.61793403,"1","1","0","0","1","1","1",105.300003051758,丘陵地
"7891","13201037900",多摩ニュータウンNo.397遺跡,139.3889623,35.61760974,"0","1","0","0","1","1","1",109.199996948242,丘陵地
"7892","13201038000",多摩ニュータウンNo.132遺跡,139.3885919,35.61674783,"0","1","0","0","0","0","0",130.300003051758,丘陵地
"7893","13201038100",多摩ニュータウンNo.111遺跡,139.3887879,35.62473227,"0","1","0","0","0","0","0",114.699996948242,ローム台地
"7894","13201038200",多摩ニュータウンNo.287・290・405遺跡,139.3892553,35.62578506,"1","1","1","0","1","1","1",105.199996948242,ローム台地
"7895","13201038500",多摩ニュータウンNo.404遺跡,139.3895816,35.622218,"0","0","0","0","1","1","0",98.6999969482422,低地
"7896","13201038600",多摩ニュータウンNo.512遺跡,139.3876933,35.62383664,"1","1","1","0","0","1","0",122.400001525879,丘陵地
"7897","13201038700",多摩ニュータウンNo.112遺跡,139.388088,35.62457629,"0","1","0","0","1","1","0",120.699996948242,ローム台地
"7898","13201038800",多摩ニュータウンNo.283遺跡,139.3874015,35.62386455,"0","0","0","0","0","0","1",124.400001525879,丘陵地
"7899","13201038900",多摩ニュータウンNo.107遺跡,139.3882042,35.62683922,"1","1","0","1","1","1","1",102.800003051758,ローム台地
"7900","13201039000",多摩ニュータウンNo.110遺跡,139.3873459,35.62555552,"0","1","0","0","1","1","0",108.900001525879,ローム台地
"7901","13201039300",多摩ニュータウンNo.388遺跡,139.3963559,35.62458597,"1","1","1","1","1","1","1",95.5999984741211,ローム台地
"7902","13201039400",堀之内地区No.32遺跡,139.3831616,35.63397879,"0","1","0","1","0","1","0",130.899993896484,丘陵地
"7903","13201039500",堀之内地区No.33遺跡,139.3818297,35.63686502,"0","0","0","0","0","1","0",151.199996948242,丘陵地
"7904","13201039600",堀之内地区No.34遺跡,139.3892154,35.63704773,"0","1","0","0","0","1","0",140.399993896484,丘陵地
"7905","13201039700",多摩ニュータウンNo.799A遺跡,139.3910135,35.63019733,"1","1","0","1","1","1","1",109.5,丘陵地
"7906","13201039800",八王子市No.398遺跡,139.3936915,35.63622325,"0","1","0","0","1","1","0",140.600006103516,丘陵地
"7907","13201039900",多摩ニュータウンNo.101遺跡,139.3996532,35.62384063,"0","1","0","0","0","1","0",96.5,低地
"7908","13201040000",多摩ニュータウンNo.72・795遺跡,139.3996898,35.62983028,"1","1","0","0","1","1","1",87.1999969482422,低地
"7909","13201040100",多摩ニュータウンNo.446遺跡,139.4024807,35.63351068,"1","1","0","1","1","1","1",103.800003051758,丘陵地
"7910","13201040300",多摩ニュータウンNo.439遺跡,139.4024878,35.63132319,"0","1","0","0","1","1","0",84.5,丘陵地
"7911","13201040400",多摩ニュータウンNo.440遺跡,139.4006345,35.63097681,"0","1","0","0","1","1","0",84.5999984741211,丘陵地
"7912","13201040500",多摩ニュータウンNo.441遺跡,139.40115,35.63170783,"0","1","0","0","0","0","0",91.9000015258789,丘陵地
"7913","13201040600",多摩ニュータウンNo.442遺跡,139.3996389,35.63354401,"0","1","0","0","0","0","0",108.5,丘陵地
"7914","13201040700",多摩ニュータウンNo.103遺跡,139.3978148,35.63329938,"0","1","0","0","1","1","0",104.400001525879,丘陵地
"7915","13201040800",多摩ニュータウンNo.445遺跡,139.4018734,35.63583818,"0","1","0","0","1","1","0",127.699996948242,丘陵地
"7916","13201041000",多摩ニュータウンNo.419遺跡,139.4001494,35.62469054,"0","1","1","0","1","1","1",94.9000015258789,低地
"7917","13201041100",多摩ニュータウンNo.420遺跡,139.4005516,35.62401126,"1","1","0","0","1","1","0",98.6999969482422,低地
"7918","13201041200",多摩ニュータウンNo.422遺跡,139.4023162,35.62576997,"0","1","0","0","0","0","0",96.1999969482422,ローム台地
"7919","13201041300",多摩ニュータウンNo.436遺跡,139.3973825,35.63194266,"0","1","0","0","1","1","1",91.5999984741211,低地
"7920","13201041400",下根古墳,139.4028809,35.63419876,"0","0","0","1","0","0","0",104.599998474121,丘陵地
"7921","13201041500",多摩ニュータウンNo.444遺跡,139.402325,35.63492891,"0","1","1","0","1","1","1",106.800003051758,丘陵地
"7922","13201041600",多摩ニュータウンNo.447遺跡,139.4043153,35.63469658,"0","1","0","0","0","0","0",103.5,丘陵地
"7923","13201041700",多摩ニュータウンNo.435遺跡,139.3964916,35.6296049,"0","1","0","0","0","1","0",107.599998474121,丘陵地
"7924","13201041800",多摩ニュータウンNo.421遺跡,139.4003084,35.62568867,"1","1","1","1","1","1","1",89.4000015258789,低地
"7925","13201041900",多摩ニュータウンNo.423遺跡,139.4042146,35.62825919,"0","1","1","0","1","1","1",83.1999969482422,低地
"7926","13201042000",多摩ニュータウンNo.424遺跡,139.4061105,35.62778164,"1","1","0","1","1","1","1",92.0999984741211,ローム台地
"7927","13201042100",堀ノ内（多摩ニュータウンNo.426）遺跡,139.4063912,35.62935982,"1","1","1","1","1","1","1",82,低地
"7928","13201042200",多摩ニュータウンNo.431遺跡,139.3954527,35.62506174,"0","1","0","0","1","1","0",90.6999969482422,ローム台地
"7929","13201042300",多摩ニュータウンNo.390遺跡,139.3964603,35.62197082,"0","1","0","0","1","1","0",111.800003051758,丘陵地
"7930","13201042400",多摩ニュータウンNo.392遺跡,139.3961083,35.62155377,"1","1","0","0","1","1","0",114.099998474121,丘陵地
"7931","13201042500",多摩ニュータウンNo.391遺跡,139.3969421,35.62165023,"0","1","1","0","1","1","1",108.800003051758,丘陵地
"7932","13201042600",多摩ニュータウンNo.266遺跡,139.3941455,35.613713,"0","1","0","0","0","0","0",137.100006103516,丘陵地
"7933","13201042700",多摩ニュータウンNo.129遺跡,139.3935065,35.61727394,"0","1","0","0","0","0","0",132.5,丘陵地
"7934","13201042800",多摩ニュータウンNo.118遺跡,139.3959438,35.61387658,"0","1","0","0","0","0","0",132.899993896484,丘陵地
"7935","13201042900",多摩ニュータウンNo.414遺跡,139.3986349,35.62241784,"0","1","0","1","1","1","1",98.1999969482422,低地
"7936","13201043000",多摩ニュータウンNo.410遺跡,139.3980139,35.61911933,"0","1","0","0","0","0","0",113.400001525879,低地
"7937","13201043100",多摩ニュータウンNo.117遺跡,139.3986661,35.61316696,"0","1","0","0","0","0","0",139.399993896484,丘陵地
"7938","13201043200",多摩ニュータウンNo.411遺跡,139.3988318,35.61974151,"0","1","0","0","1","1","1",112,丘陵地
"7939","13201043300",多摩ニュータウンNo.412遺跡,139.4002112,35.61879838,"0","1","0","0","0","0","0",125,丘陵地
"7940","13201043400",多摩ニュータウンNo.463遺跡,139.4003212,35.61604402,"0","1","0","1","1","1","1",143,丘陵地
"7941","13201043500",多摩ニュータウンNo.387遺跡,139.3982318,35.62541471,"1","1","1","1","1","1","1",89.8000030517578,低地
"7942","13201043600",多摩ニュータウンNo.418遺跡,139.3989924,35.62469743,"0","1","0","0","1","1","1",90.4000015258789,低地
"7943","13201043700",多摩ニュータウンNo.416遺跡,139.4000454,35.6232377,"0","1","0","0","1","1","0",102.400001525879,低地
"7944","13201043800",谷津入地区No.41遺跡,139.405341,35.63829362,"0","1","0","0","0","0","0",121.300003051758,低地
"7945","13201043900",谷津入地区No.42遺跡,139.4071821,35.63578481,"0","1","0","1","0","1","0",120.5,丘陵地
"7946","13201044000",谷津入地区No.43遺跡,139.4094236,35.63615557,"0","1","0","0","0","1","0",95.9000015258789,丘陵地
"7947","13201044100",多摩ニュータウンNo.884遺跡,139.4020794,35.63657761,"0","1","0","0","0","0","0",103.699996948242,丘陵地
"7948","13201044200",天野谷戸地区No.44遺跡,139.4120766,35.63735942,"0","0","0","0","0","1","0",86.5,丘陵地
"7949","13201044300",天野谷戸地区No.45遺跡,139.4127848,35.63939604,"0","1","0","1","1","1","0",88.8000030517578,丘陵地
"7950","13201044500",多摩ニュータウンNo.68遺跡,139.4139394,35.62788107,"0","1","0","0","1","1","0",112.400001525879,丘陵地
"7951","13201044600",多摩ニュータウンNo.429遺跡,139.4116862,35.63156926,"0","1","0","0","1","1","0",88.1999969482422,低地
"7952","13201044700",多摩ニュータウンNo.69遺跡,139.4124631,35.6292903,"0","1","0","0","1","1","0",110.199996948242,ローム台地
"7953","13201044800",多摩ニュータウンNo.430遺跡,139.4127224,35.63172237,"0","1","0","0","0","1","0",84.5999984741211,低地
"7954","13201044900",多摩ニュータウンNo.66・67遺跡,139.4147228,35.63319192,"0","1","0","1","1","1","1",86,低地
"7955","13201045000",多摩ニュータウンNo.427遺跡,139.4091347,35.62954579,"0","1","0","0","1","1","0",94.6999969482422,低地
"7956","13201045100",多摩ニュータウンNo.428遺跡,139.4099009,35.63075995,"0","0","0","0","1","1","0",91.4000015258789,低地
"7957","13201045200",多摩ニュータウンNo.59遺跡,139.4268523,35.63526811,"1","1","0","0","0","0","0",82.6999969482422,丘陵地
"7958","13201045300",多摩ニュータウンNo.64遺跡,139.4206274,35.6350663,"0","1","0","1","1","1","1",74.8000030517578,低地
"7959","13201045500",多摩ニュータウンNo.299遺跡,139.417863,35.6330776,"0","1","0","0","0","0","0",93.9000015258789,ローム台地
"7960","13201045600",多摩ニュータウンNo.65遺跡,139.4188397,35.63280017,"0","1","0","0","1","1","1",96.8000030517578,ローム台地
"7961","13201045700",八王子市No.457遺跡,139.4183963,35.63973514,"0","1","0","0","0","1","0",92.5,丘陵地
"7962","13201045800",大塚日向遺跡,139.4219492,35.64045147,"0","1","0","1","1","1","0",79.0999984741211,ローム台地
"7963","13201045900",日向古墳,139.4212974,35.63827029,"0","0","0","1","0","0","0",80,低地
"7964","13201046000",大塚日向遺跡,139.4219149,35.63852624,"0","1","0","0","0","1","0",71,低地
"7965","13201046200",狐塚古墳,139.3437278,35.67674802,"0","0","0","1","0","0","0",141,丘陵地
"7966","13201046300",八王子市No.463古墳,139.2951717,35.65370796,"0","0","0","1","0","0","0",155.800003051758,低地
"7967","13201046400",八王子市No.464遺跡,139.4105766,35.64473877,"0","0","1","0","0","0","0",139.199996948242,丘陵地
"7968","13201046500",力石城跡,139.2194089,35.671717,"0","0","0","0","0","0","1",269,山地
"7969","13201046600",多摩ニュータウンNo.516遺跡,139.3866217,35.598742,"0","1","0","0","0","0","0",162.300003051758,丘陵地
"7970","13201046700",多摩ニュータウンNo.518遺跡,139.3822559,35.61529121,"0","1","0","0","0","0","0",114,丘陵地
"7971","13201046800",多摩ニュータウンNo.521遺跡,139.3859769,35.61425402,"0","1","0","0","0","0","0",131.399993896484,丘陵地
"7972","13201046900",八王子市No.469遺跡,139.2951614,35.6882113,"0","1","1","1","0","1","0",154.600006103516,ローム台地
