row_id,place_id,activity_domain,phase_code,assignment_status,evidence_source,evidence_value,compatible_phases,evidence_body
5366,13219004900,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居 ,He,住居 
5366,13219004900,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]掘立柱建物,He,掘立柱建物
5366,13219004900,general_activity,NA,temporally_ambiguous,SiteType,集落,Na;He,NA
5367,13219005000,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居 ,He,住居 
5367,13219005000,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居 ,Ko,住居 
5367,13219005000,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko;Na;He;Me,NA
5368,13219005100,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5369,13219005200,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5369,13219005200,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
5370,13219005300,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5370,13219005300,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
5371,13219005400,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居,Ko,住居
5371,13219005400,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko,NA
5372,13219005500,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5372,13219005500,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,※遺跡範囲のすべてが東京都指定史跡兜塚古墳となっています。,Ko,※遺跡範囲のすべてが東京都指定史跡兜塚古墳となっています。
5373,13219005600,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居,Ko,住居
5373,13219005600,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ya;Ko;Na,NA
5374,13219005700,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5374,13219005700,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
5375,13219005800,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5378,13219006100,monument,NA,incompatible,SiteType,古墳,,NA
5381,13219006400,general_activity,Na,present,ArchaeologicalFeatures_tagged,[奈良時代]住居,Na,住居
5381,13219006400,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko;Na,NA
5382,13219006500,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 ,Jo,住居 
5382,13219006500,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居 ,Ko,住居 
5382,13219006500,general_activity,Na,present,ArchaeologicalFeatures_tagged,[奈良時代]住居 ,Na,住居 
5382,13219006500,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ya;Ko;Na;Me,NA
5383,13219006600,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5383,13219006600,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]横穴式石室,Ko,横穴式石室
5384,13219006700,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5384,13219006700,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]横穴式石室?,Ko,横穴式石室?
5387,13220000100,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
5387,13220000100,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石,Jo,住居　集石
5393,13220000700,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石　土坑,Jo,住居　集石　土坑
5393,13220000700,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5395,13220000900,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
5395,13220000900,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]敷石住居?,Jo,敷石住居?
5404,13220001800,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居,He,住居
5404,13220001800,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　,Jo,住居　
5404,13220001800,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;He,NA
5405,13220001900,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　,He,住居　
5405,13220001900,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Na;He,NA
5405,13220001900,production,NA,temporally_ambiguous,SiteType,炭焼窯跡,Na;He,NA
5408,13220002200,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居,He,住居
5408,13220002200,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;He,NA
5412,13220002600,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　,He,住居　
5412,13220002600,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;He,NA
5414,13220002800,production,He,present,SiteType_unique_compatible_phase,その他(鍛冶炉),He,NA
5433,13220004700,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　,Jo,住居　
5433,13220004700,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Na,NA
5434,13220004800,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
5434,13220004800,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居,Jo,住居
5446,13220006000,production,NA,temporally_ambiguous,SiteType,その他(炭焼窯),Na;He,NA
5455,13220006900,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居,He,住居
5455,13220006900,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]敷石住居　,Jo,敷石住居　
5455,13220006900,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;He,NA
5462,13220007600,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5464,13221000200,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居,Jo,住居
5464,13221000200,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;He,NA
5475,13221001300,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居,He,住居
5475,13221001300,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;He,NA
5476,13221001400,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　掘立柱建物　円形小竪穴遺構,He,住居　掘立柱建物　円形小竪穴遺構
5476,13221001400,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;He,NA
5478,13221001600,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居,He,住居
5478,13221001600,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ya;Ko;He,NA
5482,13221002000,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;He,NA
5509,13221004700,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
5520,13221005800,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　,He,住居　
5520,13221005800,general_activity,Me,present,ArchaeologicalFeatures_tagged,[中世]竪穴　配石　井戸,Me,竪穴　配石　井戸
5520,13221005800,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;He;Me,NA
5524,13221006200,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　炉穴　土坑　,Jo,住居　炉穴　土坑　
5524,13221006200,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Me,NA
5524,13221006200,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
5526,13221006400,monument,Me,present,SiteType_unique_compatible_phase,塚,Me,NA
5527,13221006500,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5539,13221007700,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　ピット群　,He,住居　ピット群　
5539,13221007700,general_activity,Me,present,ArchaeologicalFeatures_tagged,[中世]掘立柱建物　井戸　地下式土坑　,Me,掘立柱建物　井戸　地下式土坑　
5539,13221007700,general_activity,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]住居　,Ya,住居　
5539,13221007700,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;Na;He;Me,NA
5541,13222000200,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　土坑,Jo,住居　土坑
5541,13222000200,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5542,13222000300,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居跡　,He,住居跡　
5542,13222000300,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居跡　土坑　配石　,Jo,住居跡　土坑　配石　
5542,13222000300,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;He,NA
5546,13222000700,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居,He,住居
5546,13222000700,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居跡　土坑　,Jo,住居跡　土坑　
5546,13222000700,general_activity,Na,present,ArchaeologicalFeatures_tagged,[奈良時代]住居　,Na,住居　
5546,13222000700,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Na;He,NA
5546,13222000700,monument,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]土坑　方形周溝墓　,Ya,土坑　方形周溝墓　
5549,13222001000,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　土坑,Jo,住居　土坑
5549,13222001000,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5550,13222001100,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居,Jo,住居
5550,13222001100,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya,NA
5553,13222001400,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石　炉穴　土坑　ピット　柄鏡形遺構,Jo,住居　集石　炉穴　土坑　ピット　柄鏡形遺構
5553,13222001400,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5554,13222001500,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5557,13222001800,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5559,13222002000,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
5559,13222002000,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居,Jo,住居
5563,13222002400,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居,Jo,住居
5563,13222002400,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5612,13222007300,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
5630,13222009100,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
5630,13222009100,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居土坑,Jo,住居土坑
5641,13222010200,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　土坑,Jo,住居　土坑
5641,13222010200,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5643,13222010400,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居跡　集石土坑　炉穴　土坑,Jo,住居跡　集石土坑　炉穴　土坑
5643,13222010400,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5645,13222010600,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石炉　土坑　ピット群,Jo,住居　集石炉　土坑　ピット群
5645,13222010600,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5653,13222011400,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　土坑,He,住居　土坑
5653,13222011400,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石土坑　炉穴　焼土　土坑　配石　,Jo,住居　集石土坑　炉穴　焼土　土坑　配石　
5653,13222011400,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;He,NA
5658,13222011900,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
5658,13222011900,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居土坑,Jo,住居土坑
5659,13222012000,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　竪穴住居跡　,Jo,住居　竪穴住居跡　
5659,13222012000,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5675,13222013600,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石　炉穴　土坑,Jo,住居　集石　炉穴　土坑
5675,13222013600,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5683,13223000600,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石　集石土坑　野外炉　,Jo,住居　集石　集石土坑　野外炉　
5683,13223000600,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居　,Ko,住居　
5683,13223000600,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko,NA
5684,13223000700,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
5684,13223000700,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　野外炉　土坑　,Jo,住居　野外炉　土坑　
5685,13223000800,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　,He,住居　
5685,13223000800,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居　,Ko,住居　
5685,13223000800,general_activity,Na,present,ArchaeologicalFeatures_tagged,[奈良時代]住居　,Na,住居　
5685,13223000800,general_activity,Ya,present,ArchaeologicalFeatures_tagged,[弥]住居　,Ya,住居　
5685,13223000800,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ya;Ko;Na;He,NA
5687,13223001000,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居,Ko,住居
5687,13223001000,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko,NA
5690,13223001300,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　炉穴　野外炉　土坑　,Jo,住居　炉穴　野外炉　土坑　
5690,13223001300,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居,Ko,住居
5690,13223001300,general_activity,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]住居　,Ya,住居　
5690,13223001300,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;He,NA
5691,13223001400,general_activity,He,present,SiteType_unique_compatible_phase,集落,He,NA
5691,13223001400,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居,He,住居
5693,13223001600,general_activity,He,present,SiteType_unique_compatible_phase,集落,He,NA
5693,13223001600,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　小鍛冶,He,住居　小鍛冶
5693,13223001600,production,He,present,SiteType_unique_compatible_phase,生産跡(小鍛冶跡),He,NA
5693,13223001600,production,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　小鍛冶,He,住居　小鍛冶
5695,13223001800,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　竪穴状遺構　ピット,Jo,住居　竪穴状遺構　ピット
5695,13223001800,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;He;Me,NA
5711,13223003400,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
5714,13223003700,monument,NA,incompatible,SiteType,その他(塚),,NA
5717,13223004000,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居址　溝　土坑,Ko,住居址　溝　土坑
5719,13224000201,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
5720,13224000202,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
5721,13224000400,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5721,13224000400,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]石室,Ko,石室
5722,13224000500,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5722,13224000500,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,※遺跡範囲のすべてが都指定史跡稲荷塚古墳となっています。,Ko,※遺跡範囲のすべてが都指定史跡稲荷塚古墳となっています。
5723,13224000600,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
5726,13224000900,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　土坑　,Jo,住居　土坑　
5726,13224000900,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;He,NA
5726,13224000900,production,He,present,ArchaeologicalFeatures_tagged,[平安時代]鍛冶,He,鍛冶
5727,13224001000,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　土坑　溝　,He,住居　土坑　溝　
5727,13224001000,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石　炉穴　陥し穴　土坑　土壙　,Jo,住居　集石　炉穴　陥し穴　土坑　土壙　
5727,13224001000,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居　溝　方形周溝墓　,Ko,住居　溝　方形周溝墓　
5727,13224001000,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ko;Na;He;Me,NA
5727,13224001000,general_activity,NA,temporally_ambiguous,SiteType,屋敷,Pa;Jo;Ko;Na;He;Me,NA
5727,13224001000,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居　溝　方形周溝墓　,Ko,住居　溝　方形周溝墓　
5731,13224001700,institutional,NA,incompatible,SiteType,城館,,NA
5738,13224002400,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
5738,13224002400,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居,Jo,住居
5741,13224002700,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　敷石住居　集石　炉穴　石囲炉　陥し穴　土坑　,Jo,住居　敷石住居　集石　炉穴　石囲炉　陥し穴　土坑　
