place_id,run_id,run_index,run_start_phase,run_end_phase,run_start_order,run_end_order,run_length
13112025800,13112025800_R1,1,Jo,Jo,2,2,1
13112025800,13112025800_R2,2,Ko,Ko,4,4,1
13112026400,13112026400_R1,1,Jo,Jo,2,2,1
13112026400,13112026400_R2,2,Ko,Me,4,7,4
13112026500,13112026500_R1,1,Pa,Pa,1,1,1
13112026500,13112026500_R2,2,Ko,Me,4,7,4
13112026602,13112026602_R1,1,Ko,Ko,4,4,1
13112027400,13112027400_R1,1,Pa,Jo,1,2,2
13112027400,13112027400_R2,2,Na,Na,5,5,1
13112027500,13112027500_R1,1,Jo,Jo,2,2,1
13112027600,13112027600_R1,1,Jo,Jo,2,2,1
13112027700,13112027700_R1,1,Jo,Jo,2,2,1
13112027800,13112027800_R1,1,Pa,Jo,1,2,2
13112027800,13112027800_R2,2,Me,Me,7,7,1
13112028000,13112028000_R1,1,Jo,Jo,2,2,1
13112028000,13112028000_R2,2,Ko,Me,4,7,4
13112028100,13112028100_R1,1,Pa,Jo,1,2,2
13112028100,13112028100_R2,2,Na,Me,5,7,3
13112028200,13112028200_R1,1,Me,Me,7,7,1
13112028500,13112028500_R1,1,Ko,Me,4,7,4
13112028700,13112028700_R1,1,Pa,Jo,1,2,2
13112028700,13112028700_R2,2,Ko,Ko,4,4,1
13112028800,13112028800_R1,1,Jo,Me,2,7,6
13112029400,13112029400_R1,1,Pa,Ko,1,4,4
13112029500,13112029500_R1,1,Jo,Jo,2,2,1
13112029600,13112029600_R1,1,Pa,Ko,1,4,4
13112029600,13112029600_R2,2,Me,Me,7,7,1
13112029700,13112029700_R1,1,Pa,Jo,1,2,2
13112029700,13112029700_R2,2,Ko,Ko,4,4,1
13112029700,13112029700_R3,3,Me,Me,7,7,1
13112029800,13112029800_R1,1,Jo,Jo,2,2,1
13112030400,13112030400_R1,1,Jo,Jo,2,2,1
13112031400,13112031400_R1,1,Jo,Jo,2,2,1
13112031900,13112031900_R1,1,Pa,Jo,1,2,2
13112032000,13112032000_R1,1,Jo,Jo,2,2,1
13112032100,13112032100_R1,1,Jo,Jo,2,2,1
13112032200,13112032200_R1,1,Jo,Jo,2,2,1
13112032200,13112032200_R2,2,Ko,Ko,4,4,1
13112032500,13112032500_R1,1,Pa,Jo,1,2,2
13112032500,13112032500_R2,2,Ko,He,4,6,3
13112032600,13112032600_R1,1,Jo,Jo,2,2,1
13112032600,13112032600_R2,2,Me,Me,7,7,1
13112033300,13112033300_R1,1,Pa,Jo,1,2,2
13113000100,13113000100_R1,1,Jo,Jo,2,2,1
13113000200,13113000200_R1,1,Jo,Jo,2,2,1
13113000200,13113000200_R2,2,Ko,He,4,6,3
13113000300,13113000300_R1,1,Jo,Jo,2,2,1
13113000600,13113000600_R1,1,Jo,Jo,2,2,1
13113000700,13113000700_R1,1,Jo,Jo,2,2,1
13113000800,13113000800_R1,1,Jo,Jo,2,2,1
13113001000,13113001000_R1,1,Jo,Jo,2,2,1
13113001100,13113001100_R1,1,Jo,Jo,2,2,1
13113001200,13113001200_R1,1,Ko,Na,4,5,2
13113001300,13113001300_R1,1,Ko,Na,4,5,2
13113001500,13113001500_R1,1,Jo,Jo,2,2,1
13113001600,13113001600_R1,1,Jo,Jo,2,2,1
13113002000,13113002000_R1,1,Jo,Jo,2,2,1
13113002100,13113002100_R1,1,Jo,Jo,2,2,1
13113002600,13113002600_R1,1,Jo,Ya,2,3,2
13113002600,13113002600_R2,2,Na,He,5,6,2
13113002700,13113002700_R1,1,Jo,Jo,2,2,1
13113002800,13113002800_R1,1,Jo,Jo,2,2,1
13113003000,13113003000_R1,1,Jo,Jo,2,2,1
13113003100,13113003100_R1,1,Ko,Na,4,5,2
13113003300,13113003300_R1,1,Jo,Jo,2,2,1
13113003500,13113003500_R1,1,Ko,Ko,4,4,1
13113003600,13113003600_R1,1,Ko,Na,4,5,2
13113003800,13113003800_R1,1,Jo,Jo,2,2,1
13113003900,13113003900_R1,1,Pa,Jo,1,2,2
13113004000,13113004000_R1,1,Ko,Na,4,5,2
13113004100,13113004100_R1,1,Ko,Na,4,5,2
13113004200,13113004200_R1,1,Jo,Ya,2,3,2
13113004400,13113004400_R1,1,Jo,Jo,2,2,1
13113004500,13113004500_R1,1,Ko,Na,4,5,2
13113004600,13113004600_R1,1,Jo,Jo,2,2,1
13113004700,13113004700_R1,1,Ko,Na,4,5,2
13113004800,13113004800_R1,1,Ko,Na,4,5,2
13113004900,13113004900_R1,1,Jo,Jo,2,2,1
13113005200,13113005200_R1,1,Pa,Pa,1,1,1
13113005200,13113005200_R2,2,Ya,Ya,3,3,1
13113005300,13113005300_R1,1,Jo,Jo,2,2,1
13113005800,13113005800_R1,1,Jo,Ko,2,4,3
13113005800,13113005800_R2,2,He,He,6,6,1
13113006300,13113006300_R1,1,Jo,Jo,2,2,1
13113006400,13113006400_R1,1,Ko,Na,4,5,2
13113006500,13113006500_R1,1,Ko,Na,4,5,2
13113006600,13113006600_R1,1,Me,Me,7,7,1
13113006700,13113006700_R1,1,Jo,Jo,2,2,1
13113006800,13113006800_R1,1,Ko,Na,4,5,2
13113007100,13113007100_R1,1,Jo,Jo,2,2,1
13113007200,13113007200_R1,1,Ko,Na,4,5,2
13113007300,13113007300_R1,1,Jo,Jo,2,2,1
13113007400,13113007400_R1,1,Jo,Jo,2,2,1
13113007500,13113007500_R1,1,Jo,Ya,2,3,2
13113007700,13113007700_R1,1,Ko,Na,4,5,2
13113007900,13113007900_R1,1,Jo,Jo,2,2,1
13113008200,13113008200_R1,1,Jo,Jo,2,2,1
13113009400,13113009400_R1,1,Jo,Jo,2,2,1
13113009400,13113009400_R2,2,Ko,He,4,6,3
13113009600,13113009600_R1,1,Pa,Ya,1,3,3
13113009600,13113009600_R2,2,Me,Me,7,7,1
13113009700,13113009700_R1,1,Pa,Jo,1,2,2
13113009700,13113009700_R2,2,Ko,Ko,4,4,1
13113009800,13113009800_R1,1,Pa,Jo,1,2,2
13113010000,13113010000_R1,1,Jo,Jo,2,2,1
13113010100,13113010100_R1,1,Pa,Jo,1,2,2
13113010200,13113010200_R1,1,Jo,Jo,2,2,1
13113010400,13113010400_R1,1,Jo,Ya,2,3,2
13114000100,13114000100_R1,1,Jo,Jo,2,2,1
13114000200,13114000200_R1,1,Pa,Jo,1,2,2
13114000300,13114000300_R1,1,Jo,Jo,2,2,1
13114000400,13114000400_R1,1,Jo,Jo,2,2,1
13114000500,13114000500_R1,1,Pa,Pa,1,1,1
13114000600,13114000600_R1,1,Pa,Jo,1,2,2
13114000700,13114000700_R1,1,Jo,Jo,2,2,1
13114000800,13114000800_R1,1,Jo,Jo,2,2,1
13114000900,13114000900_R1,1,Jo,Jo,2,2,1
13114001000,13114001000_R1,1,Ya,Ya,3,3,1
13114001100,13114001100_R1,1,Jo,Jo,2,2,1
13114001200,13114001200_R1,1,Jo,Jo,2,2,1
13114001300,13114001300_R1,1,Ko,Ko,4,4,1
13114001400,13114001400_R1,1,Jo,Jo,2,2,1
13114001500,13114001500_R1,1,Jo,Jo,2,2,1
13114001600,13114001600_R1,1,Jo,Jo,2,2,1
13114001700,13114001700_R1,1,Ya,Ya,3,3,1
13114001800,13114001800_R1,1,Jo,Ya,2,3,2
13114001900,13114001900_R1,1,Jo,Jo,2,2,1
13114002000,13114002000_R1,1,Jo,Jo,2,2,1
13114002100,13114002100_R1,1,Na,He,5,6,2
13114002200,13114002200_R1,1,He,He,6,6,1
13114002300,13114002300_R1,1,Jo,Jo,2,2,1
13114002400,13114002400_R1,1,Jo,Jo,2,2,1
13114002500,13114002500_R1,1,Jo,Ya,2,3,2
13114002600,13114002600_R1,1,Jo,Jo,2,2,1
13114002700,13114002700_R1,1,Jo,Ya,2,3,2
13114003100,13114003100_R1,1,Jo,Jo,2,2,1
13114003200,13114003200_R1,1,Jo,Jo,2,2,1
13114003300,13114003300_R1,1,Jo,Jo,2,2,1
13114003400,13114003400_R1,1,Jo,Jo,2,2,1
13114003500,13114003500_R1,1,Jo,Jo,2,2,1
13114003600,13114003600_R1,1,Jo,Jo,2,2,1
13114003600,13114003600_R2,2,Ko,Ko,4,4,1
13114003700,13114003700_R1,1,Jo,Jo,2,2,1
13114003800,13114003800_R1,1,Jo,Jo,2,2,1
13114003900,13114003900_R1,1,Jo,Jo,2,2,1
13114004000,13114004000_R1,1,Jo,Jo,2,2,1
13114004100,13114004100_R1,1,Jo,Jo,2,2,1
13114004200,13114004200_R1,1,Ko,Na,4,5,2
13114004300,13114004300_R1,1,Jo,Jo,2,2,1
13114004400,13114004400_R1,1,Jo,Ya,2,3,2
13114004400,13114004400_R2,2,Me,Me,7,7,1
13114004500,13114004500_R1,1,Jo,Jo,2,2,1
13114004600,13114004600_R1,1,Jo,Jo,2,2,1
13114004700,13114004700_R1,1,Jo,Na,2,5,4
13114004800,13114004800_R1,1,Jo,Jo,2,2,1
13114004900,13114004900_R1,1,Jo,Jo,2,2,1
13114005000,13114005000_R1,1,Jo,Jo,2,2,1
13114005100,13114005100_R1,1,Jo,Jo,2,2,1
13114005200,13114005200_R1,1,Jo,Jo,2,2,1
13114005300,13114005300_R1,1,Pa,Ko,1,4,4
13114005400,13114005400_R1,1,Na,He,5,6,2
13114005500,13114005500_R1,1,Jo,Jo,2,2,1
13114005600,13114005600_R1,1,Jo,Jo,2,2,1
13114005700,13114005700_R1,1,Jo,Jo,2,2,1
13114005800,13114005800_R1,1,Jo,Jo,2,2,1
13114005900,13114005900_R1,1,Jo,Jo,2,2,1
13114006000,13114006000_R1,1,Ko,Ko,4,4,1
13114006100,13114006100_R1,1,Jo,Jo,2,2,1
13114006200,13114006200_R1,1,Jo,Jo,2,2,1
13114006300,13114006300_R1,1,Jo,Jo,2,2,1
13114006400,13114006400_R1,1,Pa,Pa,1,1,1
13114006500,13114006500_R1,1,Ko,Na,4,5,2
13114007100,13114007100_R1,1,Jo,Jo,2,2,1
13114007200,13114007200_R1,1,Ko,Na,4,5,2
13114007300,13114007300_R1,1,Ya,Ya,3,3,1
13114007400,13114007400_R1,1,Ya,Ya,3,3,1
13114007500,13114007500_R1,1,Ya,Ya,3,3,1
13114007500,13114007500_R2,2,Na,He,5,6,2
13114007600,13114007600_R1,1,Ya,Ya,3,3,1
13114007700,13114007700_R1,1,Ko,Na,4,5,2
13114007800,13114007800_R1,1,Jo,Jo,2,2,1
13114007900,13114007900_R1,1,Na,He,5,6,2
13114008000,13114008000_R1,1,Jo,Jo,2,2,1
13114008100,13114008100_R1,1,Ko,Na,4,5,2
13114008200,13114008200_R1,1,Jo,Jo,2,2,1
13114008200,13114008200_R2,2,Ko,Ko,4,4,1
13114008300,13114008300_R1,1,Jo,Ko,2,4,3
13114008400,13114008400_R1,1,Jo,Jo,2,2,1
13114008400,13114008400_R2,2,Ko,Ko,4,4,1
13114008500,13114008500_R1,1,Jo,Jo,2,2,1
13114008600,13114008600_R1,1,Jo,Ko,2,4,3
13114008700,13114008700_R1,1,Jo,Jo,2,2,1
13114008800,13114008800_R1,1,Jo,Jo,2,2,1
13114008900,13114008900_R1,1,Jo,Jo,2,2,1
13114009100,13114009100_R1,1,Jo,Jo,2,2,1
13114009200,13114009200_R1,1,Jo,Jo,2,2,1
13114009300,13114009300_R1,1,Pa,Ko,1,4,4
13114009500,13114009500_R1,1,Jo,Jo,2,2,1
13114009600,13114009600_R1,1,Me,Me,7,7,1
13114009900,13114009900_R1,1,Jo,Jo,2,2,1
13114009900,13114009900_R2,2,Me,Me,7,7,1
13114010100,13114010100_R1,1,Na,He,5,6,2
13115000100,13115000100_R1,1,Jo,Jo,2,2,1
13115000300,13115000300_R1,1,Pa,Jo,1,2,2
13115000300,13115000300_R2,2,Ko,Ko,4,4,1
13115000400,13115000400_R1,1,Pa,Jo,1,2,2
13115000400,13115000400_R2,2,Ko,Ko,4,4,1
13115000600,13115000600_R1,1,Pa,Jo,1,2,2
13115000700,13115000700_R1,1,Jo,Ko,2,4,3
13115000800,13115000800_R1,1,Jo,Ya,2,3,2
13115000900,13115000900_R1,1,Jo,Jo,2,2,1
13115001000,13115001000_R1,1,Jo,Jo,2,2,1
13115001100,13115001100_R1,1,Jo,Jo,2,2,1
13115001200,13115001200_R1,1,Jo,Jo,2,2,1
13115001300,13115001300_R1,1,Jo,Jo,2,2,1
13115001400,13115001400_R1,1,Jo,Jo,2,2,1
13115001400,13115001400_R2,2,Ko,Ko,4,4,1
13115001500,13115001500_R1,1,Pa,Jo,1,2,2
13115001600,13115001600_R1,1,Pa,Jo,1,2,2
13115001700,13115001700_R1,1,Pa,Jo,1,2,2
13115001800,13115001800_R1,1,Jo,Jo,2,2,1
13115001800,13115001800_R2,2,Ko,Ko,4,4,1
13115001900,13115001900_R1,1,Jo,Jo,2,2,1
13115002100,13115002100_R1,1,Jo,Jo,2,2,1
13115002200,13115002200_R1,1,Ko,Ko,4,4,1
13115002300,13115002300_R1,1,Jo,Ya,2,3,2
13115002400,13115002400_R1,1,Jo,Jo,2,2,1
13115002400,13115002400_R2,2,Ko,Ko,4,4,1
13115002500,13115002500_R1,1,Jo,Jo,2,2,1
13115002500,13115002500_R2,2,Ko,Na,4,5,2
13115002600,13115002600_R1,1,Pa,Jo,1,2,2
13115002700,13115002700_R1,1,Jo,Jo,2,2,1
13115002800,13115002800_R1,1,Jo,Jo,2,2,1
13115002900,13115002900_R1,1,Jo,Jo,2,2,1
13115003000,13115003000_R1,1,Jo,Jo,2,2,1
13115003100,13115003100_R1,1,Jo,Jo,2,2,1
13115003100,13115003100_R2,2,He,He,6,6,1
13115003200,13115003200_R1,1,Jo,Jo,2,2,1
13115003300,13115003300_R1,1,Jo,Jo,2,2,1
13115003400,13115003400_R1,1,Jo,Jo,2,2,1
13115003500,13115003500_R1,1,Jo,Ya,2,3,2
13115003700,13115003700_R1,1,Pa,Jo,1,2,2
13115003700,13115003700_R2,2,Ko,He,4,6,3
13115003800,13115003800_R1,1,Jo,Jo,2,2,1
13115003900,13115003900_R1,1,Jo,Jo,2,2,1
13115004000,13115004000_R1,1,Jo,Jo,2,2,1
13115004100,13115004100_R1,1,Jo,Jo,2,2,1
13115004200,13115004200_R1,1,Jo,Jo,2,2,1
13115004300,13115004300_R1,1,Ko,Ko,4,4,1
13115004400,13115004400_R1,1,Jo,Jo,2,2,1
13115004400,13115004400_R2,2,Ko,Ko,4,4,1
13115004500,13115004500_R1,1,Jo,Ko,2,4,3
13115004600,13115004600_R1,1,Jo,Jo,2,2,1
13115004600,13115004600_R2,2,Ko,Ko,4,4,1
13115004700,13115004700_R1,1,Jo,Ko,2,4,3
13115004700,13115004700_R2,2,Me,Me,7,7,1
13115004800,13115004800_R1,1,Jo,Jo,2,2,1
13115004800,13115004800_R2,2,Ko,Ko,4,4,1
13115004900,13115004900_R1,1,Jo,Jo,2,2,1
13115004900,13115004900_R2,2,Ko,Ko,4,4,1
13115005000,13115005000_R1,1,Jo,Ya,2,3,2
13115005100,13115005100_R1,1,Jo,Jo,2,2,1
13115005200,13115005200_R1,1,Na,Na,5,5,1
13115005300,13115005300_R1,1,Jo,Ya,2,3,2
13115005400,13115005400_R1,1,Pa,Ya,1,3,3
13115005600,13115005600_R1,1,Pa,Pa,1,1,1
