place_id,gap_id,gap_index,gap_start_phase,gap_end_phase,gap_start_order,gap_end_order,gap_length,between_run_from,between_run_to
13209049900,13209049900_G1,1,Ya,Ko,3,4,2,13209049900_R1,13209049900_R2
13209050000,13209050000_G1,1,Ya,Ya,3,3,1,13209050000_R1,13209050000_R2
13209050600,13209050600_G1,1,Ya,Ko,3,4,2,13209050600_R1,13209050600_R2
13209050900,13209050900_G1,1,Ya,Ko,3,4,2,13209050900_R1,13209050900_R2
13209051600,13209051600_G1,1,Ya,Ko,3,4,2,13209051600_R1,13209051600_R2
13209051700,13209051700_G1,1,Ko,Ko,4,4,1,13209051700_R1,13209051700_R2
13209051800,13209051800_G1,1,Ya,Ko,3,4,2,13209051800_R1,13209051800_R2
13209052100,13209052100_G1,1,Ya,Ko,3,4,2,13209052100_R1,13209052100_R2
13209052200,13209052200_G1,1,Ya,Ko,3,4,2,13209052200_R1,13209052200_R2
13209052300,13209052300_G1,1,Ya,Ko,3,4,2,13209052300_R1,13209052300_R2
13209052500,13209052500_G1,1,Ya,Ko,3,4,2,13209052500_R1,13209052500_R2
13209052600,13209052600_G1,1,Ya,Ko,3,4,2,13209052600_R1,13209052600_R2
13209052800,13209052800_G1,1,Ya,Ko,3,4,2,13209052800_R1,13209052800_R2
13209052900,13209052900_G1,1,Ya,Ko,3,4,2,13209052900_R1,13209052900_R2
13209053100,13209053100_G1,1,Ya,Ko,3,4,2,13209053100_R1,13209053100_R2
13209053200,13209053200_G1,1,Ya,Ko,3,4,2,13209053200_R1,13209053200_R2
13209053300,13209053300_G1,1,Ya,Ko,3,4,2,13209053300_R1,13209053300_R2
13209053600,13209053600_G1,1,Ya,Na,3,5,3,13209053600_R1,13209053600_R2
13209054000,13209054000_G1,1,Ya,Ko,3,4,2,13209054000_R1,13209054000_R2
13209054200,13209054200_G1,1,Ya,Ko,3,4,2,13209054200_R1,13209054200_R2
13209054500,13209054500_G1,1,Ya,Ko,3,4,2,13209054500_R1,13209054500_R2
13209054600,13209054600_G1,1,Ya,Ko,3,4,2,13209054600_R1,13209054600_R2
13209054700,13209054700_G1,1,Ko,Na,4,5,2,13209054700_R1,13209054700_R2
13209054900,13209054900_G1,1,Ya,Ko,3,4,2,13209054900_R1,13209054900_R2
13209055000,13209055000_G1,1,Ya,Ya,3,3,1,13209055000_R1,13209055000_R2
13209055500,13209055500_G1,1,Ya,Ko,3,4,2,13209055500_R1,13209055500_R2
13209055600,13209055600_G1,1,Ya,Ko,3,4,2,13209055600_R1,13209055600_R2
13209056100,13209056100_G1,1,Ya,Ko,3,4,2,13209056100_R1,13209056100_R2
13209056300,13209056300_G1,1,Ya,Ko,3,4,2,13209056300_R1,13209056300_R2
13209056500,13209056500_G1,1,Ya,Ko,3,4,2,13209056500_R1,13209056500_R2
13209056700,13209056700_G1,1,Ya,Ko,3,4,2,13209056700_R1,13209056700_R2
13209056800,13209056800_G1,1,Ya,Ya,3,3,1,13209056800_R1,13209056800_R2
13209056900,13209056900_G1,1,Ya,Ko,3,4,2,13209056900_R1,13209056900_R2
13209057000,13209057000_G1,1,Ya,Ko,3,4,2,13209057000_R1,13209057000_R2
13209057100,13209057100_G1,1,Ko,Ko,4,4,1,13209057100_R1,13209057100_R2
13209057200,13209057200_G1,1,Ya,Na,3,5,3,13209057200_R1,13209057200_R2
13209057700,13209057700_G1,1,Ya,Na,3,5,3,13209057700_R1,13209057700_R2
13209057900,13209057900_G1,1,Ya,Na,3,5,3,13209057900_R1,13209057900_R2
13209058700,13209058700_G1,1,Ya,Ko,3,4,2,13209058700_R1,13209058700_R2
13209059900,13209059900_G1,1,Ya,Ko,3,4,2,13209059900_R1,13209059900_R2
13209060000,13209060000_G1,1,Ya,Ko,3,4,2,13209060000_R1,13209060000_R2
13209060100,13209060100_G1,1,Ya,Ko,3,4,2,13209060100_R1,13209060100_R2
13209060500,13209060500_G1,1,Ya,Ko,3,4,2,13209060500_R1,13209060500_R2
13209060600,13209060600_G1,1,Ya,Ko,3,4,2,13209060600_R1,13209060600_R2
13209061100,13209061100_G1,1,Ya,Ko,3,4,2,13209061100_R1,13209061100_R2
13209061200,13209061200_G1,1,Ya,Ko,3,4,2,13209061200_R1,13209061200_R2
13209061300,13209061300_G1,1,Ya,Ko,3,4,2,13209061300_R1,13209061300_R2
13209061700,13209061700_G1,1,Ya,Ko,3,4,2,13209061700_R1,13209061700_R2
13209061800,13209061800_G1,1,Ya,Ko,3,4,2,13209061800_R1,13209061800_R2
13209062000,13209062000_G1,1,Ya,Ko,3,4,2,13209062000_R1,13209062000_R2
13209062200,13209062200_G1,1,Ya,Ko,3,4,2,13209062200_R1,13209062200_R2
13209062500,13209062500_G1,1,Ya,Ko,3,4,2,13209062500_R1,13209062500_R2
13209062600,13209062600_G1,1,Ya,Ko,3,4,2,13209062600_R1,13209062600_R2
13209062700,13209062700_G1,1,Ya,Ya,3,3,1,13209062700_R1,13209062700_R2
13209062900,13209062900_G1,1,Ya,Ko,3,4,2,13209062900_R1,13209062900_R2
13209063000,13209063000_G1,1,Ya,Ko,3,4,2,13209063000_R1,13209063000_R2
13209064000,13209064000_G1,1,Ya,Ya,3,3,1,13209064000_R1,13209064000_R2
13209064400,13209064400_G1,1,Ya,Ya,3,3,1,13209064400_R1,13209064400_R2
13209064500,13209064500_G1,1,Ya,Ko,3,4,2,13209064500_R1,13209064500_R2
13209064600,13209064600_G1,1,Ya,Ko,3,4,2,13209064600_R1,13209064600_R2
13209065200,13209065200_G1,1,Ko,Ko,4,4,1,13209065200_R1,13209065200_R2
13209065300,13209065300_G1,1,Ya,Ya,3,3,1,13209065300_R1,13209065300_R2
13209065600,13209065600_G1,1,Ya,Ko,3,4,2,13209065600_R1,13209065600_R2
13209065800,13209065800_G1,1,Ya,Ko,3,4,2,13209065800_R1,13209065800_R2
13209065900,13209065900_G1,1,Ya,Ko,3,4,2,13209065900_R1,13209065900_R2
13209066000,13209066000_G1,1,Ya,Ko,3,4,2,13209066000_R1,13209066000_R2
13209066100,13209066100_G1,1,Ya,Ko,3,4,2,13209066100_R1,13209066100_R2
13209066300,13209066300_G1,1,Ya,Ko,3,4,2,13209066300_R1,13209066300_R2
13209066600,13209066600_G1,1,Ya,Ya,3,3,1,13209066600_R1,13209066600_R2
13209066700,13209066700_G1,1,Ya,Ko,3,4,2,13209066700_R1,13209066700_R2
13209066900,13209066900_G1,1,Ya,Ya,3,3,1,13209066900_R1,13209066900_R2
13209067000,13209067000_G1,1,Ya,Ko,3,4,2,13209067000_R1,13209067000_R2
13209067100,13209067100_G1,1,Ya,Ko,3,4,2,13209067100_R1,13209067100_R2
13209068100,13209068100_G1,1,Ya,Ko,3,4,2,13209068100_R1,13209068100_R2
13209069800,13209069800_G1,1,Ya,Ya,3,3,1,13209069800_R1,13209069800_R2
13209071000,13209071000_G1,1,Na,Na,5,5,1,13209071000_R1,13209071000_R2
13209071100,13209071100_G1,1,Ya,Ko,3,4,2,13209071100_R1,13209071100_R2
13209071200,13209071200_G1,1,Ya,Ya,3,3,1,13209071200_R1,13209071200_R2
13209071200,13209071200_G2,2,He,He,6,6,1,13209071200_R2,13209071200_R3
13209071400,13209071400_G1,1,Ya,Ya,3,3,1,13209071400_R1,13209071400_R2
13209071600,13209071600_G1,1,Ya,He,3,6,4,13209071600_R1,13209071600_R2
13209071900,13209071900_G1,1,Ya,Ya,3,3,1,13209071900_R1,13209071900_R2
13209072000,13209072000_G1,1,Ya,Ya,3,3,1,13209072000_R1,13209072000_R2
13209072200,13209072200_G1,1,Ya,Ko,3,4,2,13209072200_R1,13209072200_R2
13209073400,13209073400_G1,1,Ya,Ko,3,4,2,13209073400_R1,13209073400_R2
13209073700,13209073700_G1,1,Ya,He,3,6,4,13209073700_R1,13209073700_R2
13209073900,13209073900_G1,1,Ko,Na,4,5,2,13209073900_R1,13209073900_R2
13209074100,13209074100_G1,1,Ya,Ya,3,3,1,13209074100_R1,13209074100_R2
13209074400,13209074400_G1,1,Ya,Na,3,5,3,13209074400_R1,13209074400_R2
13209074500,13209074500_G1,1,Ko,Ko,4,4,1,13209074500_R1,13209074500_R2
13209074600,13209074600_G1,1,Ya,Na,3,5,3,13209074600_R1,13209074600_R2
13209074700,13209074700_G1,1,Ya,Na,3,5,3,13209074700_R1,13209074700_R2
13209075000,13209075000_G1,1,Ya,Na,3,5,3,13209075000_R1,13209075000_R2
13209075100,13209075100_G1,1,Na,Na,5,5,1,13209075100_R1,13209075100_R2
13209075800,13209075800_G1,1,Ya,Ko,3,4,2,13209075800_R1,13209075800_R2
13209075900,13209075900_G1,1,Ya,Na,3,5,3,13209075900_R1,13209075900_R2
13209078200,13209078200_G1,1,Ya,Ko,3,4,2,13209078200_R1,13209078200_R2
13209078300,13209078300_G1,1,Ya,Ko,3,4,2,13209078300_R1,13209078300_R2
13209078400,13209078400_G1,1,Ya,Ko,3,4,2,13209078400_R1,13209078400_R2
13209078500,13209078500_G1,1,Ya,Ko,3,4,2,13209078500_R1,13209078500_R2
13209078700,13209078700_G1,1,Ya,Ko,3,4,2,13209078700_R1,13209078700_R2
13209078800,13209078800_G1,1,Ya,Ko,3,4,2,13209078800_R1,13209078800_R2
13209079100,13209079100_G1,1,Ya,Ko,3,4,2,13209079100_R1,13209079100_R2
13209079200,13209079200_G1,1,Ya,Ko,3,4,2,13209079200_R1,13209079200_R2
13209079400,13209079400_G1,1,Ya,Na,3,5,3,13209079400_R1,13209079400_R2
13209079600,13209079600_G1,1,Ya,Na,3,5,3,13209079600_R1,13209079600_R2
13209079800,13209079800_G1,1,Ya,Na,3,5,3,13209079800_R1,13209079800_R2
13209079900,13209079900_G1,1,Ya,Na,3,5,3,13209079900_R1,13209079900_R2
13209080000,13209080000_G1,1,Ya,Ko,3,4,2,13209080000_R1,13209080000_R2
13209080100,13209080100_G1,1,Ya,Ko,3,4,2,13209080100_R1,13209080100_R2
13209080200,13209080200_G1,1,Ya,Ko,3,4,2,13209080200_R1,13209080200_R2
13209080200,13209080200_G2,2,He,He,6,6,1,13209080200_R2,13209080200_R3
13209080300,13209080300_G1,1,Ya,Ya,3,3,1,13209080300_R1,13209080300_R2
13209080400,13209080400_G1,1,Ya,Ya,3,3,1,13209080400_R1,13209080400_R2
13209080500,13209080500_G1,1,Ko,Ko,4,4,1,13209080500_R1,13209080500_R2
13209081500,13209081500_G1,1,Ya,Na,3,5,3,13209081500_R1,13209081500_R2
13209082000,13209082000_G1,1,Ya,Na,3,5,3,13209082000_R1,13209082000_R2
13209082100,13209082100_G1,1,Ya,Ko,3,4,2,13209082100_R1,13209082100_R2
13209082200,13209082200_G1,1,Ya,Ko,3,4,2,13209082200_R1,13209082200_R2
13209082400,13209082400_G1,1,Ya,Ko,3,4,2,13209082400_R1,13209082400_R2
13209082600,13209082600_G1,1,Ya,Ko,3,4,2,13209082600_R1,13209082600_R2
13209083000,13209083000_G1,1,Ya,Ko,3,4,2,13209083000_R1,13209083000_R2
13209083100,13209083100_G1,1,Ya,Ko,3,4,2,13209083100_R1,13209083100_R2
13209083200,13209083200_G1,1,Ya,Na,3,5,3,13209083200_R1,13209083200_R2
13209083300,13209083300_G1,1,Ya,Na,3,5,3,13209083300_R1,13209083300_R2
13209083500,13209083500_G1,1,Ya,Ko,3,4,2,13209083500_R1,13209083500_R2
13209083600,13209083600_G1,1,Ya,Ya,3,3,1,13209083600_R1,13209083600_R2
13209083900,13209083900_G1,1,Ya,Na,3,5,3,13209083900_R1,13209083900_R2
13209084100,13209084100_G1,1,Ya,Ko,3,4,2,13209084100_R1,13209084100_R2
13209084300,13209084300_G1,1,Ya,Na,3,5,3,13209084300_R1,13209084300_R2
13209084500,13209084500_G1,1,Ya,Ko,3,4,2,13209084500_R1,13209084500_R2
13209084700,13209084700_G1,1,Ya,He,3,6,4,13209084700_R1,13209084700_R2
13209084800,13209084800_G1,1,Ya,Na,3,5,3,13209084800_R1,13209084800_R2
13209084900,13209084900_G1,1,Ya,Ko,3,4,2,13209084900_R1,13209084900_R2
13209085000,13209085000_G1,1,Ya,Ya,3,3,1,13209085000_R1,13209085000_R2
13209085200,13209085200_G1,1,Ya,Ko,3,4,2,13209085200_R1,13209085200_R2
13209085400,13209085400_G1,1,Ya,Ko,3,4,2,13209085400_R1,13209085400_R2
13209085500,13209085500_G1,1,Ya,Ko,3,4,2,13209085500_R1,13209085500_R2
13209085600,13209085600_G1,1,Ya,Ko,3,4,2,13209085600_R1,13209085600_R2
13209085800,13209085800_G1,1,Ya,Ya,3,3,1,13209085800_R1,13209085800_R2
13209086000,13209086000_G1,1,Ya,Ko,3,4,2,13209086000_R1,13209086000_R2
13209086100,13209086100_G1,1,Ya,Ko,3,4,2,13209086100_R1,13209086100_R2
13209086200,13209086200_G1,1,Ya,Ko,3,4,2,13209086200_R1,13209086200_R2
13209086300,13209086300_G1,1,Ya,Ko,3,4,2,13209086300_R1,13209086300_R2
13209086400,13209086400_G1,1,Ya,Ko,3,4,2,13209086400_R1,13209086400_R2
13209086500,13209086500_G1,1,Ya,Ko,3,4,2,13209086500_R1,13209086500_R2
13209086600,13209086600_G1,1,Ya,Ko,3,4,2,13209086600_R1,13209086600_R2
13209086700,13209086700_G1,1,Ya,Ko,3,4,2,13209086700_R1,13209086700_R2
13209086900,13209086900_G1,1,Ya,Ya,3,3,1,13209086900_R1,13209086900_R2
13209087000,13209087000_G1,1,Ya,Ko,3,4,2,13209087000_R1,13209087000_R2
13209087200,13209087200_G1,1,Ya,Ya,3,3,1,13209087200_R1,13209087200_R2
13209087400,13209087400_G1,1,Ya,Ya,3,3,1,13209087400_R1,13209087400_R2
13209087500,13209087500_G1,1,Ya,Ya,3,3,1,13209087500_R1,13209087500_R2
13209088300,13209088300_G1,1,Ya,Ko,3,4,2,13209088300_R1,13209088300_R2
13209088400,13209088400_G1,1,Ya,Ko,3,4,2,13209088400_R1,13209088400_R2
13209088500,13209088500_G1,1,Ya,Ko,3,4,2,13209088500_R1,13209088500_R2
13209088600,13209088600_G1,1,Ya,Ko,3,4,2,13209088600_R1,13209088600_R2
13209088700,13209088700_G1,1,Ya,Ko,3,4,2,13209088700_R1,13209088700_R2
13209088800,13209088800_G1,1,Ya,Ko,3,4,2,13209088800_R1,13209088800_R2
13209089000,13209089000_G1,1,Ya,Ya,3,3,1,13209089000_R1,13209089000_R2
13209089100,13209089100_G1,1,Ya,Ko,3,4,2,13209089100_R1,13209089100_R2
13209089200,13209089200_G1,1,Ya,Ya,3,3,1,13209089200_R1,13209089200_R2
13209089400,13209089400_G1,1,Ya,Ko,3,4,2,13209089400_R1,13209089400_R2
13209089500,13209089500_G1,1,Ko,Ko,4,4,1,13209089500_R1,13209089500_R2
13209089600,13209089600_G1,1,Ya,Ko,3,4,2,13209089600_R1,13209089600_R2
13209089800,13209089800_G1,1,Ya,Ko,3,4,2,13209089800_R1,13209089800_R2
13209089900,13209089900_G1,1,Ya,He,3,6,4,13209089900_R1,13209089900_R2
13209090000,13209090000_G1,1,Ya,Ko,3,4,2,13209090000_R1,13209090000_R2
13209090200,13209090200_G1,1,Ya,Ya,3,3,1,13209090200_R1,13209090200_R2
13209090400,13209090400_G1,1,Ya,Ko,3,4,2,13209090400_R1,13209090400_R2
13209090600,13209090600_G1,1,Ya,Ya,3,3,1,13209090600_R1,13209090600_R2
13209090700,13209090700_G1,1,Ya,Ya,3,3,1,13209090700_R1,13209090700_R2
13209090800,13209090800_G1,1,Ya,Ya,3,3,1,13209090800_R1,13209090800_R2
13209091000,13209091000_G1,1,Ya,Ya,3,3,1,13209091000_R1,13209091000_R2
13209091100,13209091100_G1,1,Ya,Ya,3,3,1,13209091100_R1,13209091100_R2
13209091600,13209091600_G1,1,Ya,Na,3,5,3,13209091600_R1,13209091600_R2
13209092400,13209092400_G1,1,Ya,Ko,3,4,2,13209092400_R1,13209092400_R2
13209092800,13209092800_G1,1,Ya,Ya,3,3,1,13209092800_R1,13209092800_R2
13209092800,13209092800_G2,2,Na,Na,5,5,1,13209092800_R2,13209092800_R3
13209092900,13209092900_G1,1,He,He,6,6,1,13209092900_R1,13209092900_R2
13209093000,13209093000_G1,1,Ko,Na,4,5,2,13209093000_R1,13209093000_R2
13209093200,13209093200_G1,1,Ya,Ya,3,3,1,13209093200_R1,13209093200_R2
13209093400,13209093400_G1,1,Ya,Ko,3,4,2,13209093400_R1,13209093400_R2
13209094100,13209094100_G1,1,Ya,Ya,3,3,1,13209094100_R1,13209094100_R2
13209094200,13209094200_G1,1,Ya,Ko,3,4,2,13209094200_R1,13209094200_R2
13209094300,13209094300_G1,1,Ya,Ko,3,4,2,13209094300_R1,13209094300_R2
13209094400,13209094400_G1,1,Ya,Ya,3,3,1,13209094400_R1,13209094400_R2
13209094700,13209094700_G1,1,Ya,Ko,3,4,2,13209094700_R1,13209094700_R2
13209094800,13209094800_G1,1,Ya,Ko,3,4,2,13209094800_R1,13209094800_R2
13209094900,13209094900_G1,1,Ya,He,3,6,4,13209094900_R1,13209094900_R2
13209095100,13209095100_G1,1,Ya,Ya,3,3,1,13209095100_R1,13209095100_R2
13209095100,13209095100_G2,2,Na,Na,5,5,1,13209095100_R2,13209095100_R3
13209095200,13209095200_G1,1,Ya,Ya,3,3,1,13209095200_R1,13209095200_R2
13209095300,13209095300_G1,1,Ya,Ya,3,3,1,13209095300_R1,13209095300_R2
13209095400,13209095400_G1,1,Ya,Ko,3,4,2,13209095400_R1,13209095400_R2
13209095600,13209095600_G1,1,Ya,Ya,3,3,1,13209095600_R1,13209095600_R2
13209095700,13209095700_G1,1,Ya,Na,3,5,3,13209095700_R1,13209095700_R2
13209096000,13209096000_G1,1,Ya,Ko,3,4,2,13209096000_R1,13209096000_R2
13209096100,13209096100_G1,1,Ya,Ya,3,3,1,13209096100_R1,13209096100_R2
13209096200,13209096200_G1,1,Ya,Ya,3,3,1,13209096200_R1,13209096200_R2
13209096300,13209096300_G1,1,Ya,Ya,3,3,1,13209096300_R1,13209096300_R2
13209096600,13209096600_G1,1,Ya,Ko,3,4,2,13209096600_R1,13209096600_R2
13209096800,13209096800_G1,1,Ya,Ya,3,3,1,13209096800_R1,13209096800_R2
13209096900,13209096900_G1,1,Ya,Ya,3,3,1,13209096900_R1,13209096900_R2
13209097100,13209097100_G1,1,Ko,Ko,4,4,1,13209097100_R1,13209097100_R2
13209097400,13209097400_G1,1,Ya,Ko,3,4,2,13209097400_R1,13209097400_R2
13209097500,13209097500_G1,1,Ya,Ko,3,4,2,13209097500_R1,13209097500_R2
13209097800,13209097800_G1,1,Ya,Ya,3,3,1,13209097800_R1,13209097800_R2
13209097900,13209097900_G1,1,Ya,Ko,3,4,2,13209097900_R1,13209097900_R2
13209098100,13209098100_G1,1,Ya,Ko,3,4,2,13209098100_R1,13209098100_R2
13209098300,13209098300_G1,1,Ya,Na,3,5,3,13209098300_R1,13209098300_R2
13209098400,13209098400_G1,1,Ya,Na,3,5,3,13209098400_R1,13209098400_R2
13209098500,13209098500_G1,1,Ya,Ko,3,4,2,13209098500_R1,13209098500_R2
13209098600,13209098600_G1,1,Ya,Ko,3,4,2,13209098600_R1,13209098600_R2
13209098700,13209098700_G1,1,Ya,Ya,3,3,1,13209098700_R1,13209098700_R2
13209098800,13209098800_G1,1,Ya,Ko,3,4,2,13209098800_R1,13209098800_R2
13209099300,13209099300_G1,1,Ya,Ya,3,3,1,13209099300_R1,13209099300_R2
13209099600,13209099600_G1,1,Ya,Ya,3,3,1,13209099600_R1,13209099600_R2
13209099700,13209099700_G1,1,Ko,Ko,4,4,1,13209099700_R1,13209099700_R2
13209099800,13209099800_G1,1,Ya,Ya,3,3,1,13209099800_R1,13209099800_R2
13209100000,13209100000_G1,1,Ya,Ko,3,4,2,13209100000_R1,13209100000_R2
13209100100,13209100100_G1,1,Ya,Ya,3,3,1,13209100100_R1,13209100100_R2
13209100400,13209100400_G1,1,Ya,Ya,3,3,1,13209100400_R1,13209100400_R2
13209100800,13209100800_G1,1,Ya,Ko,3,4,2,13209100800_R1,13209100800_R2
13210000301,13210000301_G1,1,Ya,He,3,6,4,13210000301_R1,13210000301_R2
13210001100,13210001100_G1,1,Ya,He,3,6,4,13210001100_R1,13210001100_R2
13210001600,13210001600_G1,1,Ya,Ya,3,3,1,13210001600_R1,13210001600_R2
13210001600,13210001600_G2,2,Na,He,5,6,2,13210001600_R2,13210001600_R3
13210001800,13210001800_G1,1,Ya,Ya,3,3,1,13210001800_R1,13210001800_R2
13210001800,13210001800_G2,2,Na,Na,5,5,1,13210001800_R2,13210001800_R3
13210001900,13210001900_G1,1,Ya,Ya,3,3,1,13210001900_R1,13210001900_R2
13210001900,13210001900_G2,2,Na,He,5,6,2,13210001900_R2,13210001900_R3
13212000100,13212000100_G1,1,Ya,Ya,3,3,1,13212000100_R1,13212000100_R2
13212000100,13212000100_G2,2,He,He,6,6,1,13212000100_R2,13212000100_R3
13212000400,13212000400_G1,1,Ya,Na,3,5,3,13212000400_R1,13212000400_R2
13212000500,13212000500_G1,1,Ya,Ko,3,4,2,13212000500_R1,13212000500_R2
13212001300,13212001300_G1,1,Ya,Ya,3,3,1,13212001300_R1,13212001300_R2
13212001400,13212001400_G1,1,Ya,Ya,3,3,1,13212001400_R1,13212001400_R2
13212001600,13212001600_G1,1,Ya,Ya,3,3,1,13212001600_R1,13212001600_R2
13212001600,13212001600_G2,2,Na,He,5,6,2,13212001600_R2,13212001600_R3
13212001700,13212001700_G1,1,Ya,Na,3,5,3,13212001700_R1,13212001700_R2
13212003000,13212003000_G1,1,Ya,Ya,3,3,1,13212003000_R1,13212003000_R2
13212003200,13212003200_G1,1,Ya,Ya,3,3,1,13212003200_R1,13212003200_R2
13212003500,13212003500_G1,1,Ya,Na,3,5,3,13212003500_R1,13212003500_R2
13212003900,13212003900_G1,1,Ya,He,3,6,4,13212003900_R1,13212003900_R2
13212004200,13212004200_G1,1,Ya,Ya,3,3,1,13212004200_R1,13212004200_R2
13212004600,13212004600_G1,1,Ya,Ya,3,3,1,13212004600_R1,13212004600_R2
13212004700,13212004700_G1,1,Ya,Ya,3,3,1,13212004700_R1,13212004700_R2
13212005000,13212005000_G1,1,Ya,Ko,3,4,2,13212005000_R1,13212005000_R2
13212005100,13212005100_G1,1,Ya,Na,3,5,3,13212005100_R1,13212005100_R2
13213000200,13213000200_G1,1,Ya,Ko,3,4,2,13213000200_R1,13213000200_R2
13213000500,13213000500_G1,1,Ya,Ya,3,3,1,13213000500_R1,13213000500_R2
13213000500,13213000500_G2,2,He,He,6,6,1,13213000500_R2,13213000500_R3
13213001900,13213001900_G1,1,Ya,Ya,3,3,1,13213001900_R1,13213001900_R2
13213002100,13213002100_G1,1,Ya,Ya,3,3,1,13213002100_R1,13213002100_R2
13213002200,13213002200_G1,1,Ya,Ya,3,3,1,13213002200_R1,13213002200_R2
13213002900,13213002900_G1,1,Ya,Ya,3,3,1,13213002900_R1,13213002900_R2
13213003000,13213003000_G1,1,Ya,Ya,3,3,1,13213003000_R1,13213003000_R2
13213003100,13213003100_G1,1,Ya,Ya,3,3,1,13213003100_R1,13213003100_R2
13213003200,13213003200_G1,1,Ya,Ya,3,3,1,13213003200_R1,13213003200_R2
13213003200,13213003200_G2,2,Na,Na,5,5,1,13213003200_R2,13213003200_R3
13213003300,13213003300_G1,1,Ya,Ya,3,3,1,13213003300_R1,13213003300_R2
13213003400,13213003400_G1,1,Ya,Ya,3,3,1,13213003400_R1,13213003400_R2
13213003600,13213003600_G1,1,Ya,He,3,6,4,13213003600_R1,13213003600_R2
13213003700,13213003700_G1,1,Ya,Na,3,5,3,13213003700_R1,13213003700_R2
13213004000,13213004000_G1,1,Ya,Ya,3,3,1,13213004000_R1,13213004000_R2
13213004100,13213004100_G1,1,Ya,Ya,3,3,1,13213004100_R1,13213004100_R2
13213004500,13213004500_G1,1,Ya,He,3,6,4,13213004500_R1,13213004500_R2
13213005500,13213005500_G1,1,Ya,Ya,3,3,1,13213005500_R1,13213005500_R2
13213005600,13213005600_G1,1,Ya,Ya,3,3,1,13213005600_R1,13213005600_R2
13213005700,13213005700_G1,1,Ya,Ko,3,4,2,13213005700_R1,13213005700_R2
13213005800,13213005800_G1,1,Ya,He,3,6,4,13213005800_R1,13213005800_R2
13213006000,13213006000_G1,1,Na,He,5,6,2,13213006000_R1,13213006000_R2
13213006100,13213006100_G1,1,Ya,Ya,3,3,1,13213006100_R1,13213006100_R2
13213006200,13213006200_G1,1,Ya,Ya,3,3,1,13213006200_R1,13213006200_R2
13213006300,13213006300_G1,1,Ya,Ya,3,3,1,13213006300_R1,13213006300_R2
13213006500,13213006500_G1,1,Ya,He,3,6,4,13213006500_R1,13213006500_R2
13213006600,13213006600_G1,1,Ya,Ko,3,4,2,13213006600_R1,13213006600_R2
13213006900,13213006900_G1,1,Ya,Na,3,5,3,13213006900_R1,13213006900_R2
13213007000,13213007000_G1,1,Ya,He,3,6,4,13213007000_R1,13213007000_R2
13213007100,13213007100_G1,1,Na,Na,5,5,1,13213007100_R1,13213007100_R2
13213007300,13213007300_G1,1,Ya,He,3,6,4,13213007300_R1,13213007300_R2
13213007400,13213007400_G1,1,Ya,Ya,3,3,1,13213007400_R1,13213007400_R2
13213007400,13213007400_G2,2,Na,Na,5,5,1,13213007400_R2,13213007400_R3
13213007500,13213007500_G1,1,Ya,Ya,3,3,1,13213007500_R1,13213007500_R2
13213007800,13213007800_G1,1,Ya,Ko,3,4,2,13213007800_R1,13213007800_R2
13213007900,13213007900_G1,1,Ya,Ya,3,3,1,13213007900_R1,13213007900_R2
13213008000,13213008000_G1,1,Ya,He,3,6,4,13213008000_R1,13213008000_R2
13213008100,13213008100_G1,1,Ya,Ya,3,3,1,13213008100_R1,13213008100_R2
13213008400,13213008400_G1,1,Na,Na,5,5,1,13213008400_R1,13213008400_R2
13213008600,13213008600_G1,1,Ya,He,3,6,4,13213008600_R1,13213008600_R2
13213009100,13213009100_G1,1,Ya,He,3,6,4,13213009100_R1,13213009100_R2
13213009200,13213009200_G1,1,Ya,He,3,6,4,13213009200_R1,13213009200_R2
13213009500,13213009500_G1,1,Ya,Ya,3,3,1,13213009500_R1,13213009500_R2
13213009700,13213009700_G1,1,Ya,Na,3,5,3,13213009700_R1,13213009700_R2
13213009900,13213009900_G1,1,Ya,Ya,3,3,1,13213009900_R1,13213009900_R2
13213010000,13213010000_G1,1,Ya,Ko,3,4,2,13213010000_R1,13213010000_R2
13213010400,13213010400_G1,1,Ya,Ya,3,3,1,13213010400_R1,13213010400_R2
13213010600,13213010600_G1,1,Ya,Ya,3,3,1,13213010600_R1,13213010600_R2
13213010700,13213010700_G1,1,Ya,Na,3,5,3,13213010700_R1,13213010700_R2
13213010800,13213010800_G1,1,Ya,Na,3,5,3,13213010800_R1,13213010800_R2
13213011100,13213011100_G1,1,Ya,Ko,3,4,2,13213011100_R1,13213011100_R2
13213011200,13213011200_G1,1,Ya,Ya,3,3,1,13213011200_R1,13213011200_R2
13213011400,13213011400_G1,1,Ya,He,3,6,4,13213011400_R1,13213011400_R2
13213011600,13213011600_G1,1,Ya,Ya,3,3,1,13213011600_R1,13213011600_R2
13213011800,13213011800_G1,1,Ya,Ya,3,3,1,13213011800_R1,13213011800_R2
13213011800,13213011800_G2,2,He,He,6,6,1,13213011800_R2,13213011800_R3
13213011900,13213011900_G1,1,Ya,Ko,3,4,2,13213011900_R1,13213011900_R2
13213012000,13213012000_G1,1,Ya,Ya,3,3,1,13213012000_R1,13213012000_R2
13213012100,13213012100_G1,1,Ya,Ya,3,3,1,13213012100_R1,13213012100_R2
13213012300,13213012300_G1,1,Ya,Na,3,5,3,13213012300_R1,13213012300_R2
13213013000,13213013000_G1,1,Ya,Ko,3,4,2,13213013000_R1,13213013000_R2
